Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8
76.18,38.5,59.25899999999999,50.708,53.85,66.837,64.57300000000001,49.11600000000001,105,88,127,177,170,57,179,6,-45.461999999999996,-56.513999999999996,-41.935,-64.333,-60.876999999999995,-67.013,-55.413000000000004,-51.26,20.99,19.255,19.112000000000002,21.26,18.908,21.023000000000003,20.317,20.04,3.3348,2.8342,3.0955,2.9511,3.1964,3.1641,3.0396,2.7958,0.36923,-0.45425,0.23776,-0.10799,-0.12215,-0.16093,-0.0055456,-0.019732,4.6305,4.8301,4.7498,4.746,4.527,4.5241,4.6532,4.8034
52.438,67.957,71.08,48.973,62.831,57.315,52.943999999999996,55.635,10,116,93,200,97,37,44,9,-58.388000000000005,-61.295,-50.406000000000006,-54.113,-53.783,-46.357,-48.446000000000005,-44.894,20.985,20.605,21.745,20.058,19.875999999999998,20.711,19.273,19.538,2.8307,3.26,3.0091,2.5971,3.0062,2.4605,2.9618,3.0409,-0.16741,-0.16566,0.14454,0.033056999999999996,-0.12880999999999998,0.013413999999999999,0.20761999999999997,0.14211,4.7182,4.5456,4.6912,4.8403,4.6362,4.8336,4.7603,4.8332
62.983000000000004,53.93,50.058,52.659,46.913999999999994,56.342,62.693999999999996,48.91,32,141,1,192,16,2,198,55,-76.473,-53.795,-49.023,-52.262,-52.658,-49.644,-61.496,-51.93899999999999,21.221,18.762,20.118,20.254,19.595,19.871,20.024,20.704,3.4943,3.0981,2.4997,2.9373,2.7554,2.9939999999999998,3.6949,2.7203,-0.028457999999999997,0.053890999999999994,-0.08047699999999999,-0.097787,-0.27441,0.13725,-0.044545,-0.051988,4.4648,4.5893,4.8505,4.8259,4.7551,4.7191,4.4722,4.7967
54.119,63.025,51.316,50.486000000000004,45.044,55.068000000000005,60.744,50.946999999999996,46,55,185,83,62,50,134,48,-54.687,-63.847,-48.232,-60.056000000000004,-59.358000000000004,-48.895,-49.123000000000005,-62.85,20.16,18.722,19.699,20.338,18.896,19.096,19.99,19.975,2.9238,3.4038,2.77,2.9226,2.9919,3.3329,3.1839,3.0298,0.018835,0.10124,0.22393000000000002,-0.29409,-0.072645,-0.046269,0.07978400000000001,-0.038866000000000005,4.7191,4.4097,4.8295,4.7383,4.6997,4.7139999999999995,4.6992,4.6618
56.727,52.693999999999996,72.182,59.662,60.863,65.382,53.888999999999996,48.076,160,57,80,177,140,192,124,38,-66.29899999999999,-53.738,-72.248,-44.818999999999996,-62.52,-47.08,-46.77,-53.17,20.699,20.94,20.480999999999998,19.629,20.442999999999998,19.581,18.531,18.328,2.8284,2.8491,3.4619,2.9328,3.5297,3.2739,2.7787,2.9360000000000004,-0.087439,0.011156000000000001,-0.13273,0.18919,-0.3274,0.10128,0.24272,0.087027,4.5953,4.8302,4.3509,4.7732,4.5914,4.655,4.7253,4.7158
54.071000000000005,41.026,46.401,47.215,55.645,58.141000000000005,65.238,45.652,86,7,164,167,139,173,19,44,-63.841,-50.131,-48.621,-46.678000000000004,-43.893,-48.37,-49.233999999999995,-60.696000000000005,19.6,18.156,18.793,18.898,19.465999999999998,19.99,20.257,19.992,3.4771,2.7684,2.679,2.6196,2.6106,2.9068,2.8168,3.0177,-0.19745,0.079796,0.12673,-0.039251999999999995,0.33143,0.22846999999999998,0.039251,-0.17637,4.5776,4.7668,4.8948,4.8253,4.8087,4.751,4.6774,4.7285
78.987,49.29600000000001,45.938,60.803999999999995,45.635,64.486,47.99100000000001,55.674,24,18,176,132,182,157,183,132,-59.174,-43.049,-50.976000000000006,-56.729,-69.206,-64.363,-47.768,-70.541,21.593000000000004,18.646,20.594,20.243,18.995,21.085,19.605,21.374000000000002,3.3507,2.7776,2.5509,2.7510000000000003,3.5149,3.1347,2.7202,3.1758,-0.012042,-0.11547,-0.040186,0.025454,-0.28425,0.019018,0.25832,-0.19100999999999999,4.5068,4.8501,4.8923,4.6177,4.6047,4.6057,4.8342,4.6213
48.388000000000005,57.701,54.04,58.742,59.935,55.386,60.818000000000005,54.468,101,17,122,157,122,67,129,98,-66.991,-46.653,-50.858999999999995,-57.622,-54.793,-77.313,-43.63,-66.935,19.62,20.242,19.713,19.658,19.824,21.995,20.320999999999998,20.476,3.4017,2.7185,2.9279,3.3013,3.0095,3.0209,3.0114,3.0025,-0.44026000000000004,0.009478799999999999,0.27560999999999997,0.22833,-0.1255,-0.12886,0.25601999999999997,-0.083105,4.5893,4.8431,4.749,4.5933,4.641,4.5949,4.7564,4.5853
44.287,48.476000000000006,56.02,59.748999999999995,44.468,49.875,64.786,65.009,123,4,137,55,85,66,116,159,-46.746,-66.351,-75.135,-52.341,-61.93,-48.397,-53.50899999999999,-51.208,18.984,19.941,21.326,21.188000000000002,20.565,19.892,20.863000000000003,20.811999999999998,2.6382,2.8589,3.4037,2.8885,2.6779,2.7498,2.8371,3.2096,0.023986,0.033115,-0.24461999999999998,-0.061722000000000006,-0.15475999999999998,-0.14093,0.027224,0.045999,4.9463,4.5969999999999995,4.5242,4.7387,4.8456,4.8594,4.6532,4.7081
56.861000000000004,53.794,51.403,58.532,51.137,42.74100000000001,61.466,54.034,166,148,23,161,17,2,127,198,-41.935,-56.166000000000004,-74.957,-59.607,-81.988,-53.437,-59.248000000000005,-65.999,19.159000000000002,19.958,20.505,20.604,23.144000000000002,19.844,20.705,18.78,2.6523,2.8235,3.2247,3.1627,3.3626,2.4299,3.2412,3.4814,0.17246,0.071277,0.017151,0.031493,-0.41648999999999997,-0.22974,0.16546,0.031036,4.8064,4.7322,4.5818,4.692,4.6399,4.8831,4.6295,4.5616
