Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Max_17,Max_18,Max_19,Max_20,Max_21,Max_22,Max_23,Max_24,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,Min_17,Min_18,Min_19,Min_20,Min_21,Min_22,Min_23,Min_24,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,RMS_17,RMS_18,RMS_19,RMS_20,RMS_21,RMS_22,RMS_23,RMS_24,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Kurtosis_17,Kurtosis_18,Kurtosis_19,Kurtosis_20,Kurtosis_21,Kurtosis_22,Kurtosis_23,Kurtosis_24,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Skew_17,Skew_18,Skew_19,Skew_20,Skew_21,Skew_22,Skew_23,Skew_24,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24
16.647000000000002,13.289000000000001,11.380999999999998,14.978,13.605,11.854000000000001,12.915999999999999,17.711,11.427,18.672,15.696,15.265,13.68,12.804,15.700999999999999,13.783,13.05,13.015999999999998,13.63,11.975,11.575,15.112,13.012,14.524000000000001,194,128,57,60,27,69,79,58,78,77,62,180,28,172,15,15,112,53,62,142,172,188,169,62,-12.259,-14.442,-13.569,-13.734000000000002,-15.035,-15.509,-13.799000000000001,-10.943,-11.001,-13.952,-13.995999999999999,-13.058,-17.416,-17.424,-12.947000000000001,-13.288,-13.439,-11.725,-13.04,-12.384,-13.805,-13.356,-12.865,-12.513,4.8103,5.3626,4.7012,4.8329,4.8636,4.7938,4.6412,4.8735,4.5749,5.2308,5.3677,4.9281,5.2748,5.3674,4.9049,4.7671,4.9662,4.6739999999999995,5.2242,4.7119,5.1382,5.0887,4.952,4.9112,3.0989999999999998,2.8581,2.74,3.5678,3.3135,3.445,3.6689999999999996,3.3125,2.6364,3.1143,3.6058,3.2164,3.2734,3.0994,3.0487,2.9899,3.01,2.9017,3.0629,2.6967,2.6657,2.9974,2.8795,2.9475,0.1638,-0.015163,0.010318,0.23384000000000002,0.079416,-0.045515,-0.2659,0.33259,0.19414,0.24455,0.12342,0.071601,-0.10023,-0.28089000000000003,0.1531,0.048268,0.021674000000000002,0.037528,-0.0027719999999999997,-0.018330000000000003,0.008992100000000001,-0.17624,-0.11397,0.03609,6.4866,6.6093,6.7154,6.5164,6.6055,6.5765,6.4813,6.4492,6.6636,6.4696,6.4067,6.482,6.5701,6.607,6.4234,6.5742,6.5825,6.5616,6.6492,6.5555,6.6792,6.6069,6.5782,6.6193
12.062000000000001,13.107000000000001,16.374000000000002,12.433,12.065999999999999,13.800999999999998,12.399000000000001,12.716,15.359000000000002,12.39,17.619,14.065,10.993,10.949000000000002,15.655999999999999,14.245,13.58,13.353,17.506,14.030999999999999,14.857000000000001,11.056,13.029000000000002,13.658,122,60,200,57,20,29,59,170,144,20,164,61,37,187,160,91,137,74,196,64,66,61,160,161,-12.444,-13.855,-14.037,-14.517999999999999,-16.614,-12.377,-11.243,-16.262,-14.715,-10.956,-15.248,-12.159,-11.780999999999999,-12.003,-11.987,-14.089,-12.41,-13.569,-19.093,-12.107000000000001,-9.5438,-12.177,-12.072000000000001,-11.552999999999999,5.2592,4.6567,4.8693,5.3839999999999995,5.0569999999999995,4.4525,4.2945,4.8216,5.285,4.9077,4.9578,4.8565,4.9574,4.4377,4.7553,5.0644,4.9063,4.7678,5.2506,4.8061,4.6248,4.8326,4.9946,4.7487,2.5057,3.2933,3.2465,2.6946,3.2661,3.5566,2.8205,2.9117,2.8847,2.7571,3.7394,2.998,2.3529,2.6404,3.2693,2.9997,2.792,2.9565,4.0203,2.6944,2.7886,2.6164,2.6973,2.7131,0.10224,-0.07078200000000001,0.14637,-0.25836,-0.32068,0.38224,0.07204400000000001,-0.16863,0.09677100000000001,-0.15581,0.13297,-0.14363,-0.06328500000000001,-0.15925,0.22657,0.25564000000000003,-0.30254000000000003,-0.016028999999999998,0.010645,0.1965,0.20192000000000002,-0.16529000000000002,-0.076948,0.14423,6.6674,6.4951,6.5021,6.6367,6.577999999999999,6.5769,6.5984,6.591,6.582999999999999,6.6169,6.3399,6.6305,6.8249,6.6647,6.558,6.609,6.6369,6.5767,6.3203,6.6103,6.5774,6.6357,6.7448,6.6905
13.842,13.793,11.454,15.254000000000001,11.984000000000002,10.849,16.109,19.959,10.702,20.665,18.214000000000002,14.450999999999999,11.709000000000001,13.552,14.012,11.085999999999999,13.280999999999999,13.698,18.985,17.694000000000003,11.787,13.718,19.357,10.729000000000001,105,62,112,170,37,45,185,62,123,61,62,2,106,185,1,73,180,62,198,39,40,65,63,123,-17.213,-9.6347,-11.657,-12.444,-11.578,-13.992,-14.084000000000001,-13.242,-11.975999999999999,-12.494000000000002,-11.349,-20.045,-15.888,-11.163,-14.302999999999999,-16.891,-14.232000000000001,-10.687000000000001,-11.841,-15.335,-12.341,-14.122,-12.054,-13.561,5.0161,4.9638,4.4731,5.1467,5.2349,5.2212,5.1791,5.0124,4.9106,4.6873,4.7958,4.9123,4.8843,4.6152,5.1522,4.8953,4.3832,4.7395,5.2561,5.2643,5.2584,4.9024,5.314,4.9704,3.3373,2.6232,2.9805,3.0028,2.261,2.6212,3.2302,3.4365,2.4679,4.4002,3.3517,4.4037,3.0903,3.0406,3.1035,3.0606,3.8209,2.8125,3.0775,3.3712,2.5256,3.1846,3.1586,2.9797,-0.14117000000000002,0.25921,0.15654,0.11382,0.19868,-0.22733000000000003,-0.0036306999999999993,0.13849,-0.024444999999999998,0.37406,0.024458,-0.42118,-0.27171999999999996,0.16344,-0.012843,-0.069704,0.11742000000000001,0.13613,0.30205,0.043269999999999996,0.17601,-0.10329,0.19927,-0.35915,6.3985,6.6716,6.7579,6.4941,6.8356,6.7887,6.4931,6.3366,6.6206,6.2299,6.456,6.249,6.5173,6.546,6.6716,6.436,6.4672,6.6818,6.5959,6.5087,6.733,6.5227,6.4998,6.6299
9.9723,15.272,13.582,14.952,10.759,11.774000000000001,18.217,12.335999999999999,12.152000000000001,9.7884,17.176,11.648,16.587,14.775,14.502,10.605,15.494000000000002,13.215,11.895999999999999,13.589,9.2108,17.277,12.065,13.102,46,59,59,42,84,32,175,148,127,99,60,62,98,140,160,81,62,103,187,164,63,178,65,192,-14.585999999999999,-15.582,-10.581,-10.905999999999999,-12.189,-13.940999999999999,-10.833,-11.770999999999999,-11.312999999999999,-12.259,-14.484000000000002,-12.215,-16.16,-13.824000000000002,-12.677999999999999,-14.027999999999999,-12.847000000000001,-11.547,-14.277999999999999,-13.249,-15.317,-12.668,-11.844000000000001,-10.458,4.9275,4.8529,4.5448,4.5402,4.4605,4.8102,4.6532,4.7313,4.6814,4.6561,4.9781,4.971,5.0252,4.9168,4.7043,4.9672,5.2317,4.581,4.9814,4.8976,5.0568,4.7808,4.7726,4.8632,2.7978,3.3401,2.5793,2.9244,2.8824,2.6476,3.5701,2.6591,2.9251,2.5611,3.3596,2.6799,3.5841,2.9145,2.8839,2.7039999999999997,3.0228,2.9298,2.6874,3.0328,2.8892,3.4977,2.7348,2.6756,-0.27857,0.15041,0.14818,0.10995999999999999,0.013963999999999999,-0.035948,0.31436,-0.021662999999999998,0.035989,-0.060150999999999996,0.023637000000000002,0.042469,-0.016058000000000003,-0.24886,0.093389,-0.091628,0.22078000000000003,0.17274,-0.14424,-0.039611,-0.35315,0.14754,-0.067513,0.3042,6.7092,6.4499,6.6011,6.5219,6.586,6.6236,6.465,6.6274,6.733,6.7381,6.4493,6.7897,6.3875,6.5593,6.5635,6.6455,6.5411,6.5513,6.6521,6.5849,6.6492,6.4594,6.6631,6.6911
14.844000000000001,11.607999999999999,15.452,14.038,14.615,11.844000000000001,14.074000000000002,14.72,13.319,13.84,18.820999999999998,14.225,13.872,13.192,11.966,11.714,12.546,14.647,11.084000000000001,11.436,11.152000000000001,13.357000000000001,12.907,11.921,28,57,175,180,61,59,25,61,14,180,181,91,97,6,105,177,81,19,103,180,64,82,9,64,-14.5,-12.99,-10.28,-11.449000000000002,-14.017999999999999,-12.145999999999999,-13.819,-11.937999999999999,-12.35,-14.774000000000001,-12.719000000000001,-11.145,-17.769000000000002,-12.892999999999999,-11.412,-17.619,-13.155999999999999,-10.094,-11.705,-10.738,-15.945,-13.020999999999999,-12.275,-16.584,4.9909,4.9202,5.0648,4.6928,4.8912,4.8422,4.8272,4.8346,4.8124,4.6105,4.675,4.5265,5.1097,4.8354,4.7254,4.8814,4.8498,4.6946,4.8375,4.5871,5.0136,4.9798,5.0645,5.3818,3.0651,2.8006,2.8422,2.8877,2.907,2.7079,2.8626,2.9083,2.903,3.198,3.8863,3.0489,3.2883,2.95,2.6903,3.3986,3.0211,3.0967,2.5556,2.4242,3.0785,2.975,2.7699,2.6137,0.094987,0.031310000000000004,0.30411,0.23867,-0.13029000000000002,-0.028168000000000002,0.056608000000000006,0.10257000000000001,0.04058,-0.077217,0.46595,0.22943000000000002,0.0073012,0.025409,0.17581,0.10802,-0.18902,0.27789,-0.029708999999999996,-0.001189,-0.51381,0.16668,0.27023,-0.045969,6.5288,6.652,6.5757,6.6125,6.4937,6.6405,6.4019,6.5585,6.5382,6.3874,6.4408,6.5992,6.5059,6.5662,6.6692,6.4731,6.537999999999999,6.6106,6.67,6.7643,6.5531,6.6465,6.693,6.4857
12.841,10.81,15.138,10.947000000000001,16.435,13.392999999999999,23.410999999999998,19.012,11.280999999999999,15.425,15.004000000000001,11.449000000000002,11.82,15.482000000000001,15.923,18.125,12.673,13.574000000000002,12.800999999999998,10.076,11.005999999999998,13.963,9.9758,10.870999999999999,41,82,79,121,62,10,152,60,1,14,112,18,119,160,48,62,146,62,92,124,132,125,185,64,-15.033,-16.000999999999998,-15.567,-12.89,-14.329,-11.008,-13.217,-12.763,-11.869000000000002,-12.675,-12.963,-9.9803,-14.587,-12.753,-17.165,-14.154000000000002,-11.587,-14.819,-14.565999999999999,-14.421,-12.228,-20.141,-12.102,-12.512,5.1654,4.7797,5.1219,4.5777,5.3213,5.0378,5.1897,5.5668,4.6032,5.1664,4.647,4.2231,4.6217,5.1024,5.2118,4.9359,4.3524,4.4418,4.7343,4.8426,4.5835,5.0118,4.5499,4.8513,2.7502,2.8013,3.1511,2.8018,3.3019,2.9054,4.3632,3.0328,2.9172,2.9303,3.0955,2.5226,2.8144,3.2857,3.4423,3.9948,3.2621,3.4547,3.0386,2.6463,2.8764,3.7134,2.8885,2.6481,-0.1161,-0.24879,0.010687,-0.006703699999999999,0.0097937,0.24136999999999997,0.4755,0.15567999999999999,-0.078185,0.09775700000000001,0.10105,0.031373000000000005,-0.13757,0.30006,-0.051144999999999996,0.29635,-0.078182,-0.02912,0.005705,-0.13868,-0.021744,-0.18523,-0.092727,-0.20835,6.5603,6.5709,6.4842,6.6011,6.5254,6.6862,6.3844,6.5767,6.6774,6.6184,6.4933,6.6487,6.6143,6.4631,6.4537,6.3557,6.5329999999999995,6.4983,6.5816,6.7059,6.6541,6.3811,6.7605,6.6954
16.055,11.682,15.114,14.679,11.04,11.084000000000001,11.187999999999999,12.335999999999999,14.479000000000001,10.520999999999999,18.777,11.33,12.436,14.427,12.275,15.195,12.665,12.38,15.02,15.035,13.917,14.546,13.549000000000001,13.849,61,160,60,150,76,38,57,165,59,186,62,64,144,60,46,3,156,196,97,128,49,84,62,62,-13.415999999999999,-14.755,-13.003,-10.582,-15.21,-17.861,-12.798,-14.299000000000001,-11.679,-11.772,-12.277999999999999,-13.073,-12.648,-10.897,-10.425999999999998,-14.318,-12.258,-13.725999999999999,-13.175999999999998,-13.765999999999998,-12.779000000000002,-12.235,-12.145999999999999,-13.259,5.1342,4.7484,5.1621,4.7575,5.0969,5.1226,4.6061,4.922,4.8825,4.6726,5.1394,4.5503,4.7914,4.6319,4.6095,4.8239,4.7527,5.1034,4.789,4.8651,4.7716,4.8368,5.0585,5.0194,3.1728,3.0095,3.0414,2.7599,3.0194,2.9464,2.8399,3.1078,3.0435,2.5441,3.3739999999999997,2.898,2.6942,3.2253,2.8524,3.1747,2.7204,2.7962,3.2594,2.9889,3.3237,2.91,2.4548,2.9487,-0.0228,0.021281,0.26133,0.096429,-0.27097,-0.031448000000000004,-0.16067,-0.11554,0.11267,0.025026,0.28874,-0.25288,0.10926,0.013392,0.31621,0.074686,0.043323,0.005938199999999999,0.0017320999999999999,0.17565999999999998,0.25158,0.36515,0.019288,0.0083985,6.5142,6.6569,6.5582,6.5657,6.6467,6.5993,6.6544,6.5215,6.5626,6.7861,6.5813,6.621,6.721,6.546,6.6787,6.5687,6.6525,6.6241,6.6303,6.5316,6.516,6.6103,6.7592,6.497999999999999
9.724,12.720999999999998,10.91,13.347999999999999,14.51,17.2,11.238,10.055,13.806,13.179,11.421,10.66,12.571,11.005,14.335999999999999,12.724,10.969000000000001,13.404000000000002,13.315,13.710999999999999,13.443,14.690999999999999,15.703,11.462,98,6,59,58,59,192,97,1,72,173,77,169,60,130,98,192,116,75,118,66,62,168,71,70,-12.795,-10.905,-13.637,-13.582,-14.472999999999999,-14.24,-12.857000000000001,-11.388,-15.083,-12.399000000000001,-11.442,-14.017000000000001,-14.79,-14.737,-12.210999999999999,-12.003,-11.328,-11.208,-11.529000000000002,-14.387,-12.834000000000001,-11.158,-13.004000000000001,-11.288,4.45,4.5105,5.0268,4.8557,5.0877,5.0553,4.4708,4.5592,4.9457,5.0336,4.7201,5.0401,4.9975,4.9072,4.961,4.9883,4.5257,4.4842,4.5485,4.877,4.8763,5.2718,4.6168,4.8631,2.7054,2.6498,2.7574,3.3043,3.1772,3.253,2.844,2.6811,3.2581,2.802,2.6578,2.637,2.76,2.6553,2.8291,2.5895,2.7253,2.7408,3.0128,3.135,3.0147,2.5159,3.0274,2.5399,0.031404,0.36735,-0.2013,-0.032344,-0.05691,0.11133,-0.093699,-0.1103,-0.22625,-0.031318,-0.009416200000000001,-0.11531,0.032862999999999996,0.051052999999999994,0.09170700000000001,-0.08068,0.070254,0.17677,0.1847,0.08644199999999999,0.09762,0.10608,0.15399000000000002,-0.059861000000000004,6.5694,6.5736,6.6999,6.5638,6.5231,6.3672,6.6125,6.648,6.4418,6.73,6.7067,6.7305,6.4929,6.5288,6.5792,6.5943,6.7187,6.6121,6.4837,6.5933,6.5618,6.736000000000001,6.4804,6.8171
12.117,13.792,12.767999999999999,12.212,12.728,13.380999999999998,13.28,12.652999999999999,11.114,12.663,12.5,17.366,12.274000000000001,11.639000000000001,9.4108,11.165999999999999,10.164,12.454,14.689,12.773,15.218,12.857000000000001,16.92,13.16,162,97,5,85,104,60,112,171,188,165,151,61,178,156,60,191,131,61,196,166,3,117,115,100,-14.472000000000001,-13.285,-11.968,-14.985999999999999,-15.741,-10.227,-12.677999999999999,-13.477,-15.007,-12.834000000000001,-14.54,-10.633,-12.43,-12.614,-13.520999999999999,-14.52,-12.753,-14.365,-17.349,-13.189,-13.434000000000001,-11.244000000000002,-14.64,-15.071,4.9604,5.0587,4.7392,4.8157,4.9699,4.7618,5.3985,4.8369,4.7801,4.5401,4.9638,4.7789,4.8932,4.738,4.5928,4.6969,4.5877,4.7095,4.8366,5.3124,5.307,5.0962,4.6404,5.0306,3.0691,2.7871,2.7544,3.2412,3.2071,2.8997,2.5804,2.8346,2.6349,2.8104,3.0549,3.3378,2.7933,2.9164,2.4889,2.7628,2.7269,3.037,3.3422,2.6967,3.2034,2.7179,3.5775,2.7319,-0.13189,0.1207,-0.10980999999999999,-0.10726,0.025938,0.069661,0.063305,-0.033588,-0.0023152,0.24936999999999998,-0.22123,0.28265999999999997,-0.24739,-0.074678,-0.21095,-0.085634,-0.0042172,-0.14267,-0.14637,0.0082195,0.07914600000000001,0.2998,0.12531,-0.09062100000000001,6.4879999999999995,6.7410000000000005,6.4379,6.5548,6.5614,6.6262,6.7279,6.6054,6.6441,6.6193,6.4874,6.417999999999999,6.6444,6.5249,6.7743,6.5469,6.622999999999999,6.5454,6.4174,6.6754,6.6335,6.672999999999999,6.3737,6.5274
12.004000000000001,13.57,14.14,10.236,13.682,12.323,12.877,11.520999999999999,16.727,14.25,15.93,12.140999999999998,14.722999999999999,13.027000000000001,12.864,13.035,12.209000000000001,12.06,17.082,12.338,15.901,11.423,17.22,12.745999999999999,59,173,14,139,196,180,47,181,60,117,113,13,61,1,145,179,197,171,87,60,99,69,161,91,-14.966,-12.244000000000002,-15.030999999999999,-11.290999999999999,-12.809000000000001,-14.093,-11.552,-12.993,-17.125,-12.642999999999999,-12.794,-11.245999999999999,-12.937999999999999,-12.957,-11.353,-13.905,-15.543,-13.423,-13.908,-13.058,-11.780999999999999,-11.304,-14.550999999999998,-10.827,4.7793,4.7135,5.107,4.3397,4.9562,5.081,4.8056,4.8421,4.8137,4.7619,5.0989,4.9438,4.6021,4.7372,4.8893,4.9114,5.3742,5.2704,5.7532,4.927,4.8138,4.835,5.0238,5.0365,3.3008,2.7719,2.6574,2.5064,2.7931,2.7710000000000004,2.5124,2.7337,3.9866,3.0858,2.8960000000000004,2.3722,3.1615,3.2159,2.472,3.2413,2.8251,2.5762,2.6508,2.9115,3.6552,2.3117,3.5706,2.4028,-0.057584,-0.077977,-0.066712,-0.1488,-0.0047539999999999995,-0.08190599999999999,0.09740800000000001,-0.007209899999999999,0.37877,0.062467999999999996,0.15437,-0.05293200000000001,0.072061,-0.092497,-0.1288,-0.28281999999999996,-0.1047,-0.12816,0.023163,-0.19999,0.20861999999999997,-0.06489299999999999,0.40836999999999996,-0.018906,6.5779,6.475,6.5759,6.6854,6.4926,6.6913,6.7548,6.74,6.2404,6.6103,6.561,6.7169,6.5349,6.6087,6.6364,6.5745,6.627999999999999,6.7259,6.6206,6.6106,6.556,6.7772,6.4528,6.676
13.574000000000002,13.774000000000001,15.589,10.031,12.984000000000002,12.06,13.116,16.192,16.847,14.409,15.057,12.898,13.636,18.34,17.04,16.567,15.552999999999999,11.841,12.622,12.44,15.735999999999999,11.342,12.429,14.157,88,59,200,101,18,107,152,192,61,68,61,61,104,61,60,83,36,134,106,59,192,45,63,75,-19.522000000000002,-14.450999999999999,-8.2271,-14.276,-12.084000000000001,-12.13,-8.8689,-14.887,-15.407,-16.660999999999998,-11.824000000000002,-11.865,-10.729000000000001,-13.554,-12.306,-17.175,-17.211,-10.698,-12.415,-12.347999999999999,-13.683,-15.597999999999999,-13.745,-14.386,5.11,5.3232,4.6033,4.8125,4.6533,4.6768,4.4991,4.7759,4.9907,5.0928,5.2579,4.7138,4.9044,4.6462,5.0089999999999995,4.9537,4.7895,4.5849,4.7065,4.4616,5.0615,4.6137,4.8535,4.6646,3.4934,2.6862,3.0608,2.7564,3.0728,2.6667,2.487,3.4008,3.24,2.9828,2.8326,2.9801,2.6119,4.173,3.0921,4.0421,3.8119,2.7116,2.7031,3.0011,2.8212,3.0108,3.0058,3.1715,-0.31277,-0.20829,0.5634600000000001,-0.077985,0.087512,0.14989,0.191,-0.0078385,0.005224100000000001,-0.19991,0.041634,0.055764999999999995,0.34805,0.45114,0.2639,-0.047113999999999996,0.13180999999999998,-0.086136,0.033283999999999994,-0.16418,-0.1184,-0.15192,-0.079612,-0.22266999999999998,6.4601,6.6267,6.6774,6.5887,6.609,6.5974,6.6677,6.407,6.4633,6.4528,6.6341,6.4842,6.5774,6.3528,6.496,6.3267,6.2988,6.6367,6.6715,6.4407,6.6129999999999995,6.6716,6.5988,6.6074
13.318,15.655999999999999,12.094000000000001,10.257,11.302,13.254000000000001,12.880999999999998,15.682,11.154000000000002,9.782,13.662,10.717,16.935,15.505,11.06,13.765,14.175,13.984000000000002,14.931,15.669,15.492,13.732000000000001,9.1795,10.715,135,110,61,98,60,90,58,89,169,61,199,159,28,18,147,21,200,110,62,89,18,63,51,119,-10.229,-12.040999999999999,-11.407,-11.241,-13.182,-16.941,-13.675,-16.648,-13.724,-12.732999999999999,-11.431,-13.477,-14.225,-11.331,-12.844000000000001,-12.450999999999999,-14.853,-9.4335,-14.694,-14.527000000000001,-15.747,-12.617,-11.681,-12.409,4.519,5.1275,4.813,4.6766,4.6814,5.0753,4.9943,5.1957,5.1388,4.7336,4.9148,4.7803,4.8818,5.1864,4.1157,5.1153,5.2695,4.3945,4.8632,5.2064,5.3785,4.669,4.7393,4.5958,2.8031,2.8545,2.5021,2.4765,2.8318,3.0995,2.8965,3.0096,2.5434,2.7685,2.9015,2.5398,3.8454,2.9354,3.0832,2.6308,2.9098,3.0095,3.2453,3.1379,2.8413,3.0387,2.5546,2.767,0.19789,0.062898,0.11807999999999999,-0.1106,-0.05375599999999999,-0.19677999999999998,-0.20709,-0.023381,-0.18462,-0.30295,0.22615,0.0061607,0.11888,0.42494,-0.12102,0.13008,-0.10214,0.26316999999999996,0.11275,-0.062935,0.079636,0.040089,-0.24111,-0.19565,6.6854,6.5674,6.6335,6.7646,6.6441,6.5005,6.5562,6.5206,6.5962,6.74,6.6705,6.6418,6.4868,6.648,6.6067,6.702000000000001,6.6287,6.6067,6.4813,6.4411,6.5614,6.4802,6.813,6.5569
15.665999999999999,13.5,11.085999999999999,13.049000000000001,11.835,12.175,14.823,15.167,18.03,13.120999999999999,12.175,13.56,14.116,11.207,12.732000000000001,12.405,17.712,13.719000000000001,17.952,15.527000000000001,14.345999999999998,13.890999999999998,13.782,18.156,18,97,25,74,133,43,100,90,60,191,22,148,137,124,109,62,65,62,62,128,62,200,61,64,-15.719000000000001,-9.3548,-11.472999999999999,-14.092,-14.357000000000001,-11.475,-13.824000000000002,-13.377,-14.265,-15.841,-10.515,-11.130999999999998,-13.724,-13.29,-12.289000000000001,-11.962,-14.878,-15.269,-11.168,-17.27,-13.597999999999999,-11.867,-15.274000000000001,-12.577,4.7129,4.6236,4.6519,4.6953,4.7082,4.7971,4.71,4.9205,5.146,4.8838,4.6539,4.4608,4.8483,5.0935,4.9336,4.6508,5.0374,4.9347,4.9955,5.1463,4.8971,5.2145,4.941,4.7443,3.6451,2.9659,2.7935,3.0023,3.2369,2.6454,3.2351,3.3789999999999996,3.2052,3.0062,2.3935,3.1209,3.3183,2.458,2.6736,2.6874,3.6928,3.0058,2.915,3.1279,3.0859,2.6192,3.3949,3.766,-0.033417,0.34226999999999996,0.002466,0.071221,-0.092925,0.17953,-0.099743,0.37869,0.24581,-0.031915,-0.089448,0.29079,0.05906,-0.049292,-0.12108,-0.040833,0.079702,-0.1501,0.16094,0.12661,-0.24513000000000001,0.11897,-0.009455799999999999,0.07852100000000001,6.406000000000001,6.7054,6.6982,6.5355,6.5793,6.7367,6.5135,6.4813,6.5303,6.5687,6.6059,6.6075,6.5255,6.688,6.6452,6.7264,6.3909,6.6297,6.5854,6.4693,6.5373,6.7323,6.4974,6.3658
16.338,12.591,13.501,11.21,12.677999999999999,15.628,13.495,14.934000000000001,10.722000000000001,11.673,11.133,13.892000000000001,11.788,12.979000000000001,15.909,13.755999999999998,11.417,12.162,14.295,14.892999999999999,11.175,11.335,13.42,17.233,26,60,60,45,188,44,59,22,34,18,192,102,64,84,126,63,51,61,62,64,67,196,64,62,-11.91,-13.620999999999999,-18.314,-16.168,-10.232999999999999,-14.463,-16.374000000000002,-12.32,-12.195,-13.755,-14.065,-16.221,-14.023,-11.657,-11.741,-15.33,-14.652999999999999,-14.087,-13.735999999999999,-14.048,-11.345,-11.062999999999999,-11.347999999999999,-16.593,4.7618,4.7781,5.0227,4.5113,4.6768,4.9956,4.7937,4.8066,4.6474,4.8813,4.7498,4.6471,4.5164,4.708,5.1854,4.7826,4.5788,4.803999999999999,4.8374,4.7459,4.7001,4.592,5.0358,5.2476,3.1802,2.9029,3.3272,3.0071,2.5968,3.0494,2.9653,3.1505,2.6367,2.7468,2.9257,3.3683,2.8668,2.7479,2.9504,3.3303,3.1819,2.8452,3.0025,3.6062,2.5998,2.8941,2.7402,3.5072,-0.047829,-0.048705,-0.29058,-0.25581,0.23861,-0.12495,-0.19025,0.18703,-0.084584,-0.19874,-0.20035999999999998,-0.071155,-0.045454,0.19605,0.09225900000000001,-0.042950999999999996,-0.23738,-0.30272,0.065775,0.16155,0.01374,0.15185,0.27073,-0.047087000000000004,6.5087,6.6592,6.5131,6.5404,6.6185,6.5487,6.5718,6.5684,6.7362,6.6377,6.6954,6.4442,6.507999999999999,6.5805,6.6174,6.4962,6.495,6.6467,6.5636,6.4664,6.6425,6.702999999999999,6.6497,6.4767
12.937000000000001,14.109000000000002,16.680999999999997,14.687999999999999,16.840999999999998,12.565999999999999,11.987,10.998,14.31,12.538,16.485,13.197000000000001,12.78,16.155,17.116,15.944,11.812000000000001,13.534,11.429,14.190999999999999,10.146,12.577,14.196,14.209000000000001,106,114,198,59,22,166,110,61,61,25,21,128,140,61,62,150,119,62,143,61,28,88,140,161,-14.254000000000001,-13.220999999999998,-13.401,-16.509,-11.689,-13.482999999999999,-11.478,-11.513,-12.187000000000001,-13.625,-14.377,-14.507,-15.286,-10.958,-13.874,-13.677999999999999,-13.388,-11.623,-12.013,-16.886,-19.358,-14.92,-13.85,-19.104,5.0849,4.977,5.0963,5.015,5.14,4.945,4.8694,4.5137,5.1951,5.2608,4.8535,5.0339,5.1007,4.8633,5.0937,4.9969,5.2116,4.6483,4.7522,5.1477,4.7713,5.111000000000001,5.1405,5.1382,2.8132,2.6679,3.1141,3.3198,3.4133,2.7055,2.5843,2.5658,2.7091,2.6321,3.4243,3.0449,2.8593,3.0193,3.3688,3.3601,2.6245,2.9908,2.6751,3.1094,3.3531,2.9353,3.0611,3.3454,-0.022595,0.044062,-0.14067000000000002,0.078157,0.19488,0.040849,0.035026,0.00024075,0.11068,0.051824,-0.15721,-0.08644400000000001,-0.34219,0.35564,-0.081559,0.025845,0.062583,0.058634000000000006,-0.11257,0.004645600000000001,-0.14669000000000001,0.038568,0.16163,-0.13515,6.6811,6.5931,6.4116,6.5041,6.6218,6.7072,6.7423,6.7146,6.74,6.7938,6.4318,6.5297,6.5674,6.5214,6.4921,6.5172,6.6649,6.6221,6.7481,6.4899,6.5164,6.6274,6.5185,6.3422
