Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Max_17,Max_18,Max_19,Max_20,Max_21,Max_22,Max_23,Max_24,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,Min_17,Min_18,Min_19,Min_20,Min_21,Min_22,Min_23,Min_24,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,RMS_17,RMS_18,RMS_19,RMS_20,RMS_21,RMS_22,RMS_23,RMS_24,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Kurtosis_17,Kurtosis_18,Kurtosis_19,Kurtosis_20,Kurtosis_21,Kurtosis_22,Kurtosis_23,Kurtosis_24,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Skew_17,Skew_18,Skew_19,Skew_20,Skew_21,Skew_22,Skew_23,Skew_24,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24
12.652999999999999,11.655999999999999,11.165999999999999,13.735,11.738,12.412,14.587,11.635,12.237,12.159,13.645,13.883,13.995999999999999,13.270999999999999,14.16,11.179,13.462,13.32,12.1,14.052999999999999,11.238,11.519,10.374,15.128,147,200,3,134,15,170,120,49,26,61,100,188,136,148,110,75,126,39,63,143,157,195,170,78,-12.192,-12.985,-11.513,-18.19,-10.795,-13.232999999999999,-15.107000000000001,-14.640999999999998,-13.370999999999999,-11.979000000000001,-15.602,-14.505,-11.020999999999999,-11.935,-13.775,-11.502,-10.147,-14.13,-11.632,-9.934,-10.753,-11.888,-13.981,-11.109000000000002,4.9299,4.5942,4.4561,4.5715,4.5001,4.4212,4.9744,4.8475,4.6737,4.7786,4.4648,4.8931,4.5249,4.3132,4.8256,4.47,5.0173,5.0188,4.4108,4.5824,4.5321,4.1575,4.624,4.4077,2.6804,2.8741,2.8684,4.1452,2.4705,2.8581,3.2422,2.9404,3.1254,2.6519,3.5025,2.8947,3.0493,2.9685,3.1784,2.8471,2.4907,2.795,2.7073,2.7859,2.4389,3.1205,2.8772,3.3532,-0.14257,0.12853,-0.051571000000000006,-0.23089,0.15642,-0.075188,-0.10977999999999999,-0.20943,-0.036765,0.028319,-0.10405999999999999,-0.0033593000000000004,0.21768,-0.1186,-0.053084000000000006,-0.08784,0.20137,0.086838,0.14307999999999998,0.17720999999999998,-0.045087,0.074934,-0.10817,0.26957,6.5398,6.6116,6.6611,6.3131,6.6805,6.5423,6.5037,6.6354,6.5638,6.7092,6.399,6.6249,6.5841,6.5792,6.4002,6.6511,6.7105,6.545,6.6497,6.6367,6.638,6.5662,6.6543,6.5474
11.68,15.212,15.897,13.905,12.095999999999998,12.277000000000001,12.548,12.619000000000002,12.254000000000001,12.033,12.722999999999999,12.417,10.724,12.204,14.245999999999999,16.705,13.040999999999999,12.857000000000001,11.569,12.015999999999998,12.562000000000001,13.174000000000001,12.360999999999999,10.869000000000002,57,28,195,108,60,150,119,149,176,18,43,166,77,164,35,82,101,62,37,122,98,68,70,126,-12.368,-11.157,-12.642000000000001,-11.181,-12.762,-11.772,-13.696,-12.847000000000001,-12.106,-14.084000000000001,-14.59,-10.755,-12.245,-12.18,-11.845,-13.94,-15.068,-13.867,-14.321,-12.119000000000002,-15.322000000000001,-15.868,-13.395999999999999,-13.049000000000001,4.3131,4.4324,4.9123,4.9235,4.9087,4.5696,4.8004,4.4616,4.4788,4.5115,4.8508,4.3956,4.3238,4.6424,4.9144,5.0664,4.1819,4.4305,4.9495,4.5683,4.8467,4.718999999999999,4.7232,4.2893,2.8497,3.5856,2.9773,2.6621,2.6292,2.9417,3.1698,2.944,3.0776,3.0001,2.8376,2.5785,3.0431,2.7387,2.7383,3.017,3.4938,3.2332,2.7028,3.075,3.1547,3.5792,3.0067,3.2181,-0.14075,0.23824,-0.020063,0.064231,-0.087061,0.039123000000000005,0.01511,-0.23531999999999997,0.099853,0.0039283,-0.071681,0.05355700000000001,-0.10865,-0.1572,0.25481,0.082227,0.0024816,0.14247,0.026922,0.24581999999999998,-0.08556699999999999,0.18692,-0.13723,0.13172999999999999,6.6659,6.4536,6.5034,6.5306,6.7292,6.5979,6.6039,6.5679,6.5793,6.4711,6.5974,6.7681,6.6385,6.5864,6.6797,6.5153,6.4874,6.4923,6.6592,6.6542,6.5552,6.4275,6.5874,6.5889
14.402999999999999,14.372,11.507,13.175,11.466,13.151,11.804,12.470999999999998,15.917,10.940999999999999,17.207,12.967,11.045,11.364,11.578,10.376,9.7579,13.632,11.14,11.138,14.885,10.261,14.335,9.1343,1,176,199,1,30,58,77,61,198,104,60,104,165,87,110,17,8,190,62,122,30,175,85,76,-11.095999999999998,-13.477,-12.89,-13.035,-12.125,-10.453,-15.968,-13.399000000000001,-12.796,-12.081,-13.375,-12.171,-13.275,-15.759,-13.716,-10.975999999999999,-13.606,-9.8837,-10.482999999999999,-14.777000000000001,-11.879000000000001,-14.390999999999998,-10.285,-15.857999999999999,4.9578,4.9118,4.4675,4.5813,3.9902,4.7134,4.573,4.9611,4.6652,4.7888,4.7492,4.4909,4.5749,4.8462,4.6354,4.3008,4.3073,4.592,4.338,4.5382,4.7985,4.6738,4.5046,4.1156,2.9307,2.8176,2.5849,3.2719,2.679,2.8858,3.2334,2.8468,3.6204,2.7163,3.7365,3.1796,2.5926,2.8246,2.9569,2.7115,3.1388,2.8489999999999998,2.8203,3.0745,3.0158,2.5895,3.0378,3.6552,0.42376,-0.046945999999999995,0.026494,-0.029891,-0.11585999999999999,0.28675,0.080144,0.080763,0.0061639,-0.10941,-0.084597,0.13835999999999998,-0.12649000000000002,0.10974,-0.08655,-0.09109600000000001,-0.35694000000000004,0.11024,-0.10181,-0.034871,0.13602999999999998,-0.23378000000000002,0.20769,-0.29067,6.5869,6.5303,6.575,6.4386,6.4987,6.7087,6.4424,6.6667,6.4794,6.6721,6.4511,6.6087,6.5563,6.4372,6.5888,6.66,6.5429,6.6365,6.6457,6.4665,6.506,6.6793,6.5736,6.5967
12.484000000000002,15.677,11.152999999999999,12.802,11.782,15.95,11.546,12.667,10.654000000000002,13.133,16.329,13.462,10.173,13.969000000000001,13.169,11.089,12.429,12.753,11.797,15.192,12.864,10.695,14.048,15.373,25,170,51,107,170,93,167,167,148,10,185,171,59,186,148,194,65,111,127,184,52,162,69,27,-12.119000000000002,-10.735999999999999,-10.298,-12.839,-11.272,-10.182,-12.397,-11.685,-11.177999999999999,-13.589,-10.389000000000001,-12.712,-15.067,-13.703,-15.06,-9.0418,-10.974,-10.885,-14.908,-15.1,-13.654000000000002,-13.76,-10.395999999999999,-10.300999999999998,4.8225,4.4036,4.6266,4.9976,4.6116,4.3733,4.5033,4.7708,4.5049,4.9346,4.495,4.5178,4.5775,4.9083,4.8709,4.1093,4.7486,4.5214,4.7625,4.9211,4.8418,4.7337,4.5764,4.4764,2.8592,3.5127,2.4543,2.8829,2.9527,3.5961,3.0180000000000002,2.5223,2.5964,2.9746,3.2316,3.0407,2.9314,3.1379,3.3773,2.5645,2.7331,2.9532,2.5980000000000003,3.0358,2.9468,2.8146,2.6421,3.0682,0.080585,0.18084,0.014033000000000002,0.15475,0.326,0.19285,-0.084098,-0.047827,0.09685,0.081535,0.30988000000000004,0.087437,-0.22379000000000002,0.15556,-0.11859000000000001,0.19227,0.23485999999999999,0.32556999999999997,-0.080741,-0.044945,-0.094568,-0.014561000000000001,0.20196,0.15780999999999998,6.5995,6.4129,6.6216,6.5779,6.6965,6.388,6.7067,6.6235,6.6811,6.6148,6.5544,6.4328,6.63,6.5642,6.5247,6.6396,6.7086,6.5769,6.4962,6.4523,6.7449,6.6274,6.6097,6.5649
15.347999999999999,11.884,13.202,13.312000000000001,12.027000000000001,14.674000000000001,11.924000000000001,10.765999999999998,12.695,8.9503,11.698,11.511,13.488,11.743,14.253,11.853,13.943,13.012,9.3836,13.241,11.927,11.23,17.969,13.812000000000001,192,141,56,40,8,104,19,108,198,113,67,119,158,46,123,85,64,78,37,101,167,50,16,111,-16.148,-12.17,-13.305,-13.327,-10.377,-12.831,-13.637,-12.814,-14.719000000000001,-11.032,-11.482999999999999,-11.165,-13.026,-13.315,-9.687999999999999,-10.937999999999999,-14.948,-13.767000000000001,-16.57,-10.273,-11.210999999999999,-15.269,-12.283,-21.086,4.7379,4.5448,4.9569,4.7296,4.4332,4.7153,4.7484,4.4238,4.8746,4.5687,4.4837,4.6186,4.9404,4.7984,4.251,4.6265,4.715,4.7756,4.1221,4.6894,4.6413,4.4151,5.1075,4.8915,3.1643,2.6265,2.8938,3.0118,2.625,2.9412,2.8655,2.645,2.9107,2.4917,2.8548,2.6016,2.7144,2.9059,3.0822,2.3622,3.2911,3.0469,3.5251,2.9316,2.7908,3.2581,3.515,4.0671,0.06857200000000001,0.052298000000000004,-0.1658,0.0046512,-0.0013712,0.16824,-0.066026,-0.11510999999999999,-0.011039,-0.03115,-0.11254000000000002,-0.1994,0.15724000000000002,0.049368,0.26941,-0.03879,0.052417,-0.17407999999999998,-0.3225,0.25468,0.075278,-0.13557,0.31754,-0.27341,6.4686,6.4818,6.6392,6.5282,6.5974,6.56,6.5895,6.6036,6.5959,6.7816,6.6375,6.7341,6.7113,6.5465,6.5767,6.6298,6.4224,6.5426,6.5235,6.5349,6.6006,6.5044,6.5415,6.2915
14.884,10.245999999999999,12.392999999999999,10.5,11.3,11.606,10.051,11.347000000000001,13.296,17.151,12.985999999999999,10.578,12.764000000000001,13.13,13.835999999999999,14.52,15.443,10.142999999999999,13.442,12.355,10.977,14.693,9.7111,12.222000000000001,38,15,30,55,58,58,72,94,71,184,88,98,141,167,43,150,145,64,64,64,74,62,6,62,-13.19,-13.376,-13.344000000000001,-12.36,-11.722000000000001,-12.47,-12.207,-13.31,-11.883,-13.705,-11.309000000000001,-12.634,-12.62,-13.850999999999999,-13.34,-12.360999999999999,-10.307,-12.785,-13.243,-12.037,-11.347000000000001,-12.97,-13.007,-10.29,4.6009,4.493,4.6844,4.4649,4.5776,4.6168,3.9273,4.4167,4.4385,4.6448,4.73,4.5189,4.9412,4.7847,4.7386,4.5452,4.5698,4.5054,4.371,4.7967,4.7989,4.4995,4.7878,4.3444,3.3158,2.9209,2.8639,2.6227,2.8675,2.4523,2.9547,2.8944,3.11,3.4772,2.6897,2.7441,2.7387,3.0511,3.2949,3.2508,3.0687,2.5585,3.3187,2.5926,2.5635,3.1422,2.4915,2.8283,-0.03457,-0.36755,-0.023938,0.038959,-0.021062,0.064273,0.081113,-0.21998,0.06939,0.16564,0.072077,0.064,0.055367999999999994,-0.09189,0.22278,0.10605999999999999,0.29019,-0.2454,-0.062167999999999994,-0.20114,-0.015087999999999999,0.2195,-0.17382,0.25132,6.5311,6.6784,6.6511,6.6854,6.6293,6.4791,6.5257,6.5923,6.4997,6.3474,6.6611,6.5531,6.6679,6.5306,6.5269,6.416,6.5969,6.6148,6.5267,6.6925,6.79,6.5113,6.6611,6.5336
12.565999999999999,11.599,12.785,10.832,14.145,11.417,14.133,13.195,15.314,11.557,13.269,14.932,15.145999999999999,10.742,10.89,14.966,10.078,13.142000000000001,12.612,10.888,12.842,13.448,10.042,10.960999999999999,57,14,166,168,77,102,57,136,89,94,61,164,113,178,22,116,164,179,190,19,171,161,78,137,-11.095,-11.674000000000001,-12.323,-11.181,-15.731,-12.612,-10.343,-12.614,-12.567,-17.002,-12.418,-12.63,-15.19,-12.575,-15.152999999999999,-12.828,-16.062,-10.575999999999999,-16.511,-10.867,-14.248,-14.725999999999999,-11.618,-13.423,4.6836,4.5787,4.4293,4.5442,4.8226,4.3961,4.4186,4.6169,4.5298,4.8617,4.6712,4.9049,4.7622,4.8983,4.3653,4.4127,4.8383,4.4815,4.8919,4.6539,4.4552,4.9359,4.4872,4.7348,2.6797,2.7381,3.2023,2.4458,3.2201,2.8241,2.9407,2.909,3.3552,3.4028,2.7969999999999997,2.8423,3.5125,2.7435,3.7143,3.7339,2.8493,2.7548,2.8095,2.3994,2.9554,2.7829,2.5381,2.9467,0.29696,0.1117,0.28668000000000005,-0.0060528,0.15892,0.1755,0.25751999999999997,-0.27789,-0.023827,-0.24509,-0.070575,-0.015402,0.12227,0.019936000000000002,-0.33787,0.08241,-0.33289,0.15691,-0.18642,-0.12301,-0.15111,-0.025215,-0.016295,-0.07741,6.6647,6.6309,6.569,6.7286,6.4736,6.6898,6.5549,6.5501,6.457999999999999,6.5136,6.5262,6.5954,6.4099,6.77,6.4481,6.4937,6.5236,6.6126,6.4935,6.7372,6.52,6.558,6.8348,6.6241
15.357999999999999,13.095999999999998,11.775,11.28,10.364,12.672,12.273,11.540999999999999,11.823,18.282,11.856,12.324000000000002,11.698,12.008,10.638,14.63,13.773,13.495,13.13,12.23,11.9,11.965,14.318,9.8251,86,56,73,160,109,77,132,38,141,64,170,120,185,84,145,9,50,153,83,172,79,64,193,147,-15.418,-12.073,-12.370999999999999,-12.457,-12.39,-11.802,-12.205,-11.556,-13.13,-11.731,-12.562999999999999,-11.587,-12.642999999999999,-13.89,-10.954,-11.085999999999999,-14.081,-8.3902,-12.238,-13.719000000000001,-12.394,-11.595999999999998,-12.187000000000001,-12.145,4.8213,4.5272,4.8103,4.0687,4.8357,4.428,4.3364,4.6766,4.7386,4.4754,4.7706,4.9941,4.7771,4.7051,4.422,4.3259,4.8239,4.3999,4.5195,4.8161,4.5675,4.8892,4.5203,4.8258,3.1761,2.9367,2.6451,3.1289999999999996,2.4288,3.008,2.6951,2.4176,3.0042,3.8957,2.6217,2.4601,2.7299,2.9024,2.4951,3.4232,2.9891,2.7521,3.1886,2.8224,2.9358,2.5904,3.1488,2.515,-0.1139,0.17590999999999998,0.09952000000000001,0.14032,-0.16151,0.092671,-0.11045,-0.021404,-0.042714999999999996,0.17078,-0.0090221,0.067977,-0.26329,-0.17125,-0.046311,0.027186000000000002,-0.0018284000000000002,0.27614,0.11045,0.10046000000000001,0.053320000000000006,-0.08054,0.26105,-0.3207,6.4152,6.5488,6.5954,6.4879999999999995,6.6921,6.6354,6.621,6.6854,6.7354,6.336,6.7203,6.6293,6.5703,6.5918,6.6003,6.468,6.4734,6.5328,6.5326,6.5913,6.5831,6.7254,6.5374,6.73
10.78,13.58,11.797,13.819,12.013,12.687000000000001,11.842,11.130999999999998,12.325999999999999,13.71,17.282,10.856,14.225999999999999,12.527000000000001,12.389000000000001,14.918,15.205,11.362,14.468,11.959000000000001,12.285,13.252,13.362,9.8686,103,82,150,95,14,70,37,39,168,73,61,45,101,184,82,22,147,10,44,62,177,66,131,125,-15.45,-12.843,-9.357999999999999,-18.552,-10.901,-12.932,-13.149000000000001,-16.274,-16.761,-13.061,-13.57,-13.324000000000002,-11.126,-11.277000000000001,-11.844000000000001,-13.252,-11.058,-14.917,-10.982999999999999,-12.783,-12.085999999999999,-12.394,-12.999,-13.335999999999999,5.0234,4.6812,4.1095,4.7999,4.3999,4.503,4.668,4.6414,5.1409,4.269,4.802,4.6588,4.9019,5.0557,4.6198,4.9592,4.812,4.8376,4.5665,5.1139,4.5416,4.533,4.5951,4.6072,2.7126,3.2631,3.1071,3.7498,2.6830000000000003,3.2456,2.8973,3.5717,2.9415,3.638,3.5313,2.9227,2.6922,2.6584,2.7379,3.0943,2.6641,3.0733,3.0101,2.4494,2.8326,3.0345,3.2364,2.909,-0.16096,0.039231,0.27202,0.014565999999999999,-0.10876,-0.06955700000000001,-0.039563,-0.35884,-0.26574000000000003,-0.073576,0.42232,-0.068499,0.21858000000000002,0.069867,0.036571,0.0075561000000000005,0.23087,-0.015064,0.1074,-0.067453,0.11385999999999999,-0.06905,0.073614,-0.23754,6.7762,6.5354,6.6205,6.3369,6.7054,6.5354,6.6285,6.5213,6.5992,6.4378,6.4304,6.6431,6.6562,6.726,6.646,6.5445,6.6428,6.5772,6.5742,6.7344,6.6354,6.4975,6.5941,6.7197
10.312999999999999,13.911,11.231,15.225,14.444,10.999,15.457,11.968,12.332,13.69,13.894,11.62,10.333,10.752,12.392000000000001,10.727,14.672,11.638,11.331,9.9895,10.895,10.394,12.895999999999999,12.384,110,43,45,72,11,65,41,92,199,26,167,70,37,25,86,142,112,129,170,190,66,14,185,22,-13.794,-12.235,-13.884,-14.622,-10.786,-15.054,-12.585,-10.356,-11.595,-12.812999999999999,-13.48,-12.464,-12.622,-12.1,-15.06,-10.770999999999999,-12.142000000000001,-11.59,-14.059000000000001,-8.5797,-11.162,-15.091,-11.948,-13.165,4.3863,4.6022,4.5158,4.8114,4.0606,4.666,4.4091,4.6104,4.7051,4.6588,5.0647,4.5398,4.3239,4.1773,4.6283,4.3855,4.7409,4.5167,4.8321,4.1922,4.5336,4.3578,4.7978,4.4907,2.9379,3.0625,3.3167,3.2262,3.2458,2.8745,3.5493,2.5918,2.5615,2.7875,2.8815,2.8388,2.8946,3.0584,2.884,2.6282,3.2665,2.7872,2.6554,2.5388,2.4816,3.3507,2.5511,3.1627,-0.16788,0.2335,-0.17124,-0.1885,0.16599,-0.09619,0.05665,0.14110999999999999,0.026902999999999996,-0.0077883,0.045475,-0.15147,0.036574,0.094435,-0.05627000000000001,0.076484,0.068006,0.13029000000000002,0.19383,0.095029,0.0035759999999999998,-0.50997,0.20544,-0.098364,6.5547,6.4631,6.5501,6.5055,6.518,6.603,6.3722,6.7821,6.586,6.6025,6.5526,6.5867,6.6935,6.5797,6.5283,6.7379,6.5046,6.7087,6.5598,6.6349,6.8348,6.4834,6.6316,6.5854
14.655,13.065,14.252,12.265,12.275,11.055,13.902000000000001,10.937999999999999,11.917,11.597999999999999,14.647,14.189,10.697000000000001,11.873,14.435,15.39,14.64,12.804,10.423,12.413,11.485999999999999,11.536,13.758,11.44,58,126,85,58,173,176,5,159,120,156,62,141,135,12,37,129,63,73,64,130,102,90,127,52,-12.579,-12.304,-12.218,-11.370999999999999,-11.068,-11.470999999999998,-12.407,-12.222999999999999,-10.735999999999999,-14.315999999999999,-12.501,-18.257,-9.4776,-14.044,-10.664000000000001,-12.01,-13.777000000000001,-13.88,-11.577,-11.725999999999999,-12.072000000000001,-11.999,-12.375,-12.597000000000001,4.5176,4.9567,5.0452,4.6394,4.5852,4.7585,4.6363,4.5903,4.3602,4.5899,4.6647,5.058,4.4023,4.3427,4.2731,4.4295,4.6999,4.5978,4.638999999999999,4.6301,4.3972,4.7161,4.3524,4.8267,3.6647,2.6859,2.648,2.9989999999999997,2.9745,2.6547,2.5544,2.7673,2.8859,2.8037,2.9874,3.2748,2.3967,3.8616,2.9583,3.5085,3.6895,2.9738,2.2956,2.9016,2.7249,2.5588,3.2486,2.6372,0.17632,0.091901,0.11316,0.12029000000000001,0.32984,0.084272,-0.009338899999999999,-0.034997,0.13318,-0.1465,0.16022999999999998,-0.3204,0.11177000000000001,-0.37785,0.17645,0.25709,-0.3999,-0.024347999999999998,0.021200999999999998,-0.15177000000000002,-0.098233,0.036482,0.12988,-0.10857,6.4928,6.7586,6.7223,6.6513,6.6248,6.8223,6.5549,6.6835,6.6674,6.5226,6.4734,6.5723,6.6461,6.5304,6.5648,6.4703,6.5178,6.5774,6.6441,6.6692,6.6992,6.6716,6.5474,6.6946
12.919,11.431,11.789000000000001,11.870999999999999,9.929,13.222999999999999,14.445,11.574000000000002,14.14,14.161,10.647,15.17,12.475,10.378,12.334000000000001,12.774000000000001,11.794,10.703,12.082,11.222000000000001,13.512,14.543,14.009,13.915999999999999,80,24,189,59,193,177,117,17,200,108,184,43,189,154,186,130,146,12,166,24,26,62,62,64,-11.729000000000001,-12.914000000000001,-11.901,-15.876,-12.677,-13.036,-10.446,-10.738,-10.08,-11.679,-16.088,-11.198,-15.286,-11.638,-11.869000000000002,-14.078,-10.892999999999999,-15.812999999999999,-12.703,-11.784,-12.255999999999998,-11.446,-15.36,-10.824000000000002,4.5399,4.752,4.6839,4.5633,4.2623,4.993,4.5372,4.4927,4.2894,5.0974,4.587,4.5814,4.4526,4.5465,4.567,4.5161,4.5502,4.8105,4.5092,4.2626,4.8644,4.6578,5.1038,4.5635,2.6664,3.0125,2.7424,3.2081,3.0131,2.8089,3.0664,2.7328,2.7841,2.5814,2.9449,3.4385,3.2012,2.905,2.6576,3.2102,2.6526,3.0887,3.1892,2.8714,3.1065,3.3317,3.0839,3.1148,-0.08934299999999999,0.05146799999999999,0.1845,0.034314,-0.35709,0.11076,0.33482,0.065605,0.15106,0.11584000000000001,0.0023073,0.37067,-0.22024000000000002,-0.17840999999999999,-0.14334000000000002,-0.15195999999999998,0.14749,-0.28934,-0.19302,-0.12495,0.004802399999999999,0.2064,-0.094606,0.30796,6.6254,6.5744,6.6835,6.5254,6.6111,6.5516,6.6067,6.6496,6.582999999999999,6.6749,6.527,6.4813,6.4945,6.6382,6.6672,6.5008,6.6374,6.5331,6.4849,6.605,6.6767,6.4266,6.4942,6.5955
12.4,11.152999999999999,13.475999999999999,13.124,11.42,14.075,12.485999999999999,10.097000000000001,12.64,11.014000000000001,12.984000000000002,13.456,10.776,14.802999999999999,10.98,12.667,11.185,10.755999999999998,19.323,11.85,13.684000000000001,10.411,10.790999999999999,13.935,80,58,75,20,118,90,123,95,12,186,92,139,61,151,78,113,38,35,200,93,99,107,75,37,-11.209000000000001,-14.134,-12.145999999999999,-12.974,-13.509,-9.8156,-13.609000000000002,-12.36,-12.709000000000001,-11.429,-13.635,-13.206,-11.007,-11.856,-11.135,-13.457,-16.331,-16.96,-10.595999999999998,-10.74,-11.759,-12.325999999999999,-11.280999999999999,-10.589,4.7524,4.6309,4.5341,4.6062,4.6535,4.5717,4.9687,4.4083,4.4961,4.3043,4.5203,4.6897,4.6822,4.6432,4.6118,4.6785,4.3994,4.7252,4.726,4.4272,4.7727,4.9136,4.4358,4.8823,2.6299,2.7194,3.0846,3.2559,2.9716,2.8917,2.8014,2.7266,2.9866,2.5243,3.272,3.1189999999999998,2.7726,3.1218,2.4215,2.9509,3.65,2.7553,3.6781,2.8638,2.7522,2.8089999999999997,2.4549,2.6778,-0.013349000000000001,-0.155,0.13905,0.006828,0.12472000000000001,0.32098000000000004,-0.07799299999999999,-0.1888,-0.028502,0.18552000000000002,-0.17472000000000001,-0.030900999999999998,0.19949,0.026091000000000003,0.07878099999999999,-0.13316,-0.40844,-0.096961,0.34738,0.27323000000000003,0.2465,-0.037492000000000004,-0.14195,0.12347000000000001,6.7082,6.5869,6.468,6.6436,6.5749,6.6577,6.5925,6.6667,6.6292,6.7181,6.4374,6.5941,6.6557,6.6155,6.7292,6.5536,6.4879999999999995,6.3758,6.4231,6.6486,6.6436,6.6911,6.6372,6.6967
14.535,14.652000000000001,11.376,10.690999999999999,14.306,12.632,16.133,14.065,13.99,14.004000000000001,14.277999999999999,10.112,14.44,10.591,12.485999999999999,10.987,10.58,13.11,13.722000000000001,12.744000000000002,11.998,12.876,10.118,12.562000000000001,84,154,125,16,18,58,59,82,61,9,59,97,111,135,97,114,127,134,167,155,65,81,161,66,-11.905,-11.943,-11.425999999999998,-12.402999999999999,-10.033,-15.470999999999998,-12.299000000000001,-13.55,-10.474,-10.714,-14.498,-17.48,-13.509,-12.095,-13.193,-10.495999999999999,-10.354000000000001,-10.064,-13.29,-12.035,-12.439,-16.382,-17.723,-15.448,4.9642,4.6358,4.2167,4.107,4.8108,4.5742,5.0272,4.7386,4.7776,4.4523,5.1435,4.2559,4.3104,4.643,4.4782,4.5017,3.9479,4.6208,4.6591,5.2193,4.5148,4.6597,4.5086,4.7348,3.0594,2.9863,3.1709,2.7242,2.5543,3.9147,3.0736,2.9606,2.8303,3.3828,2.7436,3.9241,3.4918,2.7607,3.0693,2.4878,2.8068,2.6601,2.8674,2.6334,2.8760000000000003,3.3109,3.5449,2.9306,0.15041,0.0067578000000000004,-0.37904,-0.1603,0.12425,-0.30918,0.12118,-0.15369000000000002,0.23001,0.2525,0.036777,-0.42286,0.23885,-0.12738,0.03588,0.18614,0.26477,0.021619,0.00090268,0.060632000000000005,0.015955,-0.19,-0.33491,0.12459,6.6392,6.5198,6.5679,6.5374,6.7011,6.4641,6.5185,6.5293,6.6569,6.5174,6.5604,6.3104,6.4438,6.6518,6.4909,6.7848,6.5298,6.5436,6.5723,6.6921,6.6344,6.4365,6.4974,6.5905
10.797,12.741,14.217,15.626,13.029000000000002,12.952,13.819,11.49,11.863,12.687000000000001,9.9078,11.251,12.732000000000001,12.402000000000001,12.319,13.061,13.427,11.429,14.14,12.619000000000002,12.769,9.1002,13.357999999999999,11.390999999999998,197,120,182,148,58,15,58,109,59,170,170,17,92,200,47,16,71,93,29,87,33,95,184,102,-13.619000000000002,-13.748,-11.478,-10.54,-11.777999999999999,-10.704,-9.982999999999999,-13.913,-11.427,-9.4217,-11.993,-10.201,-10.345999999999998,-12.484000000000002,-11.719000000000001,-11.185,-13.18,-11.867,-14.164000000000001,-10.687000000000001,-15.752,-11.544,-14.207,-10.138,4.4988,4.8266,4.3443,4.4708,4.5648,4.4271,4.7217,4.7659,4.7197,4.3644,4.4795,4.721,4.5031,4.8984,4.4979,4.7761,4.5245,4.9576,4.8437,4.1995,4.5488,4.1901,4.4696,4.1565,2.8564,3.4596,3.3912,3.5795,3.0848,2.9617,2.8465,2.795,2.5512,2.9105,2.8173,2.5242,3.0380000000000003,2.728,2.673,2.6603,3.1891,2.5735,3.1107,2.9501,3.3954,2.7387,3.4924,2.7304,-0.066903,-0.34595,0.06964400000000001,0.19966,0.12124000000000001,0.21385,0.22191999999999998,0.044572,0.1709,-0.043072000000000006,-0.12340999999999999,0.29352,0.065032,0.044632,-0.13679000000000002,-0.086672,-0.13887,-0.1804,-0.20013,-0.10319,-0.29026,-0.22121,-0.04307,0.0079396,6.5849,6.6131,6.6221,6.5048,6.5992,6.6192,6.8629999999999995,6.6206,6.7211,6.6631,6.6709,6.7174,6.6062,6.643,6.6469,6.8148,6.4391,6.6384,6.4754,6.5064,6.4367,6.6741,6.4685,6.6295
