Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
7.2681,12.481,9.2128,9.8344,8.6787,8.5251,8.5365,9.4618,9.2506,8.5451,7.7828,7.8247,8.4936,9.1261,7.728,8.0394,178,59,91,17,145,58,36,58,171,160,6,107,1,20,131,67,-8.0851,-7.857,-8.2401,-8.2416,-7.9898,-9.2792,-10.206,-8.5971,-10.651,-9.2005,-9.0219,-9.6079,-9.8251,-8.1477,-10.176,-7.1664,3.0976,3.5083,3.2876,3.2171,3.1704,3.3702,3.2176,3.1189,3.5436,3.2922,3.3802,3.0708,3.404,3.3602,3.3431,3.3386,2.6219,3.1059,3.1722,2.8664,3.2268,3.0201,2.9997,2.9833,2.8678,2.7386,2.5285,2.9115,2.7785,2.9046,3.1277,2.4861,0.091619,0.31192,0.27328,-0.12750999999999998,0.067108,-0.20251,-0.17164000000000001,-0.037675,-0.096751,-0.015359999999999999,0.11069000000000001,-0.23686999999999997,0.09060499999999999,0.056586000000000004,-0.17622000000000002,0.1295,6.7454,6.528,6.6318,6.5954,6.5611,6.6497,6.5516,6.497999999999999,6.5411,6.5436,6.665,6.5416,6.5979,6.6441,6.6254,6.6901
10.917,8.911,9.8356,9.477,11.567,8.8941,6.6595,9.0797,11.877,10.957,11.300999999999998,8.0271,8.6462,9.9922,7.6346,7.2955,138,187,58,26,59,174,93,190,101,98,126,117,184,68,120,176,-8.4478,-7.754,-8.519,-9.1694,-7.8033,-9.7678,-11.522,-8.1129,-7.2075,-7.9785,-10.907,-9.6443,-9.3341,-7.0631,-10.148,-7.2095,3.182,3.1199,3.1101,3.3341,3.4236,3.4496,3.2506,3.4117,3.2786,3.4337,3.529,3.3464,3.3419,3.1664,3.1727,3.1929,3.3873,2.8829,3.3511,3.0051,2.8874,2.7534,2.8558,2.5695,3.025,3.0907,3.4372,2.9704,3.0512,2.641,2.8803,2.7307,-0.14419,-0.092638,0.028417,0.078846,0.21846999999999997,-0.06375399999999999,-0.15184,0.16352,0.26579,0.08316,0.13615,-0.19509,-0.12047999999999999,0.15705999999999998,-0.052159000000000004,-0.047242,6.455,6.5814,6.5269,6.6438,6.5254,6.5369,6.547999999999999,6.7021,6.5998,6.4836,6.4331,6.5224,6.6374,6.6967,6.5999,6.7699
7.7427,9.1011,8.3504,7.9673,9.9642,8.5982,9.0088,7.9793,8.0094,8.8598,11.011,10.757,10.610999999999999,6.9083,9.7138,8.8462,37,185,149,15,165,86,126,174,140,42,32,134,152,37,73,158,-7.3762,-6.9189,-11.693,-9.1613,-10.046,-12.228,-10.561,-9.8533,-8.5208,-10.524000000000001,-9.5186,-9.0604,-8.2619,-9.6706,-7.6021,-9.6207,2.8583,2.8686,3.1127,3.2801,3.3264,3.3789,3.1434,3.2066,3.255,3.363,3.4598,3.3878,3.2663,3.1174,3.2636,3.3003,2.9025,2.8767,3.5637,2.7253,3.4887,3.4035,3.4702,2.6807,2.6798,3.2159,3.1932,3.5789,3.2364,2.7626,2.5353,3.3149,0.20492,0.12247999999999999,-0.19565,-0.053425,-0.077395,-0.055514999999999995,-0.08076599999999999,-0.25845999999999997,-0.038429000000000005,-0.19862,-0.0085989,0.27994,0.27462,-0.24678000000000003,0.038254,-0.28238,6.6392,6.5191,6.4406,6.6321,6.4787,6.468,6.4424,6.4291,6.6123,6.4972,6.5831,6.5049,6.5509,6.6372,6.6781,6.5194
11.774000000000001,11.044,10.094,9.2119,7.6546,8.8349,8.9348,7.9615,8.3918,8.7277,8.9884,9.1301,9.5622,11.020999999999999,9.5666,6.8078,59,60,151,99,90,9,6,112,76,158,175,24,86,152,63,75,-7.8607,-10.425999999999998,-9.9137,-9.6095,-8.9697,-9.0445,-10.992,-8.6658,-11.077,-7.9469,-11.32,-7.4266,-8.5428,-9.3675,-8.1738,-8.5764,3.4602,3.5336,3.1539,3.1671,3.1919999999999997,3.4867,3.2525,3.1865,3.497,3.0692,3.1716,3.2706,3.4606,3.3534,3.5165,3.3265,2.8641,3.1508,3.549,2.9549,2.6235,2.4915,3.7902,2.8364,2.64,2.842,3.5861,2.7566,2.9615,3.3066,2.9275,2.5743,0.10363,0.017772,-0.15035,0.11750999999999999,-0.27787,-0.088091,-0.35336,-0.15349000000000002,-0.041207,0.032131,-0.031110000000000002,0.045511,-0.06790800000000001,-0.15748,0.084007,-0.11485999999999999,6.5131,6.4973,6.4955,6.4316,6.6369,6.6211,6.529,6.5798,6.5506,6.5364,6.4099,6.6016,6.6501,6.4328,6.6458,6.7586
7.2017,9.0934,10.25,8.3215,8.5424,7.8496,8.5705,8.7815,9.0319,8.8789,7.3002,9.5641,9.2466,9.1133,10.141,12.662,79,179,58,157,1,59,60,197,23,122,91,78,143,119,6,80,-7.3665,-8.052,-11.08,-8.5909,-7.7721,-11.472000000000001,-8.6776,-9.4253,-8.1983,-9.6773,-7.1186,-7.2916,-11.304,-9.7018,-9.0502,-10.03,3.1735,3.2718,3.2547,3.2161,3.3636,3.5009,3.3514,3.3092,3.4444,3.2357,3.1325,3.3108,3.4512,3.1555,3.2149,3.385,2.3717,2.6227,3.3443,2.5624,2.5475,2.9235,2.9207,2.9429,2.8111,3.1181,2.2466,2.6462,3.377,3.2583,3.17,3.7413,0.08835900000000001,-0.1787,0.086853,-0.14125,0.19549,-0.1139,-0.035572,-0.23583,-0.11267,-0.11475,0.038312,0.23383,-0.26889,-0.12832000000000002,0.20715,0.19874,6.7135,6.6184,6.4487,6.7067,6.7254,6.5479,6.6344,6.6023,6.582999999999999,6.5126,6.7346,6.566,6.428,6.4193,6.4806,6.4118
8.5904,10.023,9.1796,8.9703,9.067,7.7943,9.7477,9.72,7.2217,9.7002,7.8399,9.6484,7.7429,9.4556,7.7603,9.2271,5,1,57,116,121,39,61,70,32,60,120,100,197,2,60,96,-9.0745,-11.526,-7.1394,-8.3685,-8.9106,-10.079,-8.7636,-12.181,-9.5108,-11.193,-9.0197,-7.843999999999999,-9.538,-8.4597,-9.6964,-9.1131,3.2878,3.2255,3.2126,3.0705,3.2963,3.4311,3.6124,3.4924,3.0715,3.37,3.1069999999999998,3.4023,3.3818,3.3015,3.3798,2.9609,3.1542,3.4169,2.6761,3.0179,2.8646,2.9144,2.6079,3.2299,2.6925,3.4121,2.8141,2.7928,2.9043,2.8391,2.9799,3.5626,-0.045850999999999996,-0.10957,0.017871,-0.097347,-0.042101,-0.24991,0.12513,0.001092,-0.31093000000000004,0.09145700000000001,-0.12622,0.048865,-0.20768000000000003,-0.035307,-0.19332,0.058334000000000004,6.5206,6.419,6.6052,6.6279,6.605,6.5659,6.7059,6.468,6.6055,6.4347,6.5601,6.5068,6.6487,6.5182,6.5611,6.447
10.004,7.4535,7.8443,9.4977,11.482999999999999,8.3596,12.527000000000001,8.3738,8.2783,9.8447,8.4462,8.4863,8.4722,8.2288,9.512,6.9691,189,199,59,196,58,30,127,126,118,183,29,155,35,178,186,185,-8.5578,-7.9409,-7.8707,-10.579,-7.9443,-11.468,-7.7436,-11.213,-9.6408,-9.4449,-8.8204,-9.1156,-7.315,-8.9165,-9.8359,-9.2843,3.08,3.0951,3.2935,3.3719,3.2881,3.378,3.2353,3.3804,3.2563,3.3988,3.5407,3.4482,3.2355,3.4782,3.4224,3.3962,3.9546,2.7161,2.6483,3.438,3.0025,3.1564,3.4771,3.2034,3.161,2.8968,3.0089,2.8954,2.6953,2.7012,2.9147,2.3421,0.17396,0.12531,0.23165,-0.23325,0.068776,-0.1604,0.29839,0.054688,0.029172000000000003,0.075262,-0.18225999999999998,-0.21306999999999998,0.27197,-0.26108000000000003,0.024598,-0.089154,6.4873,6.6687,6.6862,6.4341,6.4731,6.4642,6.4104,6.5094,6.4765,6.5796,6.6265,6.5667,6.6748,6.7338,6.546,6.5808
8.8289,9.0364,8.5902,10.27,7.8899,6.3939,8.667,10.815,8.8031,8.3654,7.827000000000001,11.735,8.8831,7.9174,7.2794,12.298,57,162,97,6,186,53,119,123,34,65,2,61,61,32,83,61,-8.1742,-8.2059,-8.3196,-7.5902,-6.497000000000001,-8.3647,-11.232000000000001,-8.8864,-8.1437,-9.4467,-9.259,-10.463,-7.9029,-7.6169,-9.1354,-8.8001,3.4939999999999998,3.3488,3.1683,3.2384,3.0839999999999996,3.1206,3.6131,3.5601,3.4587,3.173,3.1582,3.2749,3.2098,3.1487,3.2487,3.464,2.7154,2.7128,2.708,3.1224,2.3704,2.4875,2.7015,2.9365,2.6975,3.0343,2.9809,3.6714,2.7479,2.7756,2.5618,3.3882,0.046187,-0.14209000000000002,0.086594,0.23848000000000003,0.027788999999999998,-0.247,-0.13972,-0.031567000000000005,0.21479,-0.23189,-0.04543,0.062639,0.17317000000000002,-0.073788,-0.048105,0.1525,6.7149,6.6079,6.5697,6.5836,6.6474,6.7572,6.5287,6.4944,6.6621,6.5829,6.6057,6.3534,6.6625,6.6781,6.5541,6.5598
9.4057,9.8301,9.5705,8.1383,8.3336,10.823,9.1623,10.126,12.993,9.5026,8.5349,8.6338,12.392000000000001,9.7255,8.8755,8.8201,58,93,158,103,145,8,128,156,131,51,182,32,130,61,53,165,-9.3558,-9.5563,-8.9554,-9.0606,-11.572000000000001,-7.3916,-8.3349,-8.7667,-9.8116,-11.517999999999999,-9.5936,-11.125,-7.9306,-9.1011,-9.2157,-10.465,3.4572,3.5135,3.4438,3.0326,3.0676,3.2713,3.3101,3.3231,3.4107,3.4331,3.1313,3.2405,3.444,3.3760000000000003,3.054,3.0331,3.1637,2.738,2.798,3.0374,3.7744,3.0354,3.1351,2.9531,3.4315,3.2704,3.2119999999999997,3.7402,3.4073,3.1707,2.9637,3.3759,0.039327999999999995,0.033613,0.083058,-0.028272000000000002,-0.41581999999999997,0.16080999999999998,0.29086,0.16018,0.029367,-0.1826,-0.32403000000000004,-0.21399,0.1288,0.22144,0.0088611,0.14987,6.5323,6.5767,6.5726,6.5598,6.4125,6.5204,6.556,6.5693,6.4816,6.3057,6.4733,6.4892,6.4573,6.6774,6.4954,6.4455
8.638,10.395999999999999,11.047,7.6503,11.970999999999998,8.1749,9.7628,8.3239,10.734000000000002,8.0057,12.034,9.7834,7.9336,8.0941,9.4446,10.064,195,58,200,55,11,70,58,132,102,129,190,43,72,128,3,188,-9.3989,-10.544,-8.152000000000001,-10.879000000000001,-9.8396,-7.1318,-8.404,-10.674000000000001,-9.1704,-9.9712,-8.2373,-7.9141,-9.8734,-8.9084,-7.6516,-8.2981,3.4383,3.4356,3.4553,3.1882,3.5492,3.0701,3.3739,3.3569,3.0763,3.3191,3.7634,3.3828,3.5231,3.235,3.2891,3.3875,2.6249,3.5497,3.0737,3.3287,3.0865,2.7581,3.3228,3.1142,3.5237,3.1874,2.9468,3.0734,2.4473,3.0738,2.9477,2.6003,-0.069862,0.12611,0.10515,-0.26471,0.30367,0.023023,0.25756999999999997,-0.2128,-0.17153,-0.44983999999999996,0.18597,-0.047622000000000005,0.037676,0.08716499999999999,0.065727,-0.10062,6.5411,6.3732,6.4668,6.5341,6.3916,6.5627,6.5826,6.6043,6.4404,6.5516,6.5965,6.4965,6.631,6.5688,6.5831,6.6797
