Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Max_17,Max_18,Max_19,Max_20,Max_21,Max_22,Max_23,Max_24,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,Min_17,Min_18,Min_19,Min_20,Min_21,Min_22,Min_23,Min_24,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,RMS_17,RMS_18,RMS_19,RMS_20,RMS_21,RMS_22,RMS_23,RMS_24,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Kurtosis_17,Kurtosis_18,Kurtosis_19,Kurtosis_20,Kurtosis_21,Kurtosis_22,Kurtosis_23,Kurtosis_24,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Skew_17,Skew_18,Skew_19,Skew_20,Skew_21,Skew_22,Skew_23,Skew_24,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24
19.79,22.148000000000003,16.557000000000002,24.883000000000003,21.753,17.087,22.74,25.834,26.180999999999997,20.047,23.479,22.49,21.84,22.346,16.628,25.366999999999997,24.046,27.872,20.566999999999997,27.171999999999997,23.57,19.777,17.703,25.363000000000003,24,47,71,82,123,147,174,132,186,159,126,100,138,79,52,163,141,64,35,184,97,158,124,115,-20.905,-21.737,-21.285999999999998,-21.818,-18.589000000000002,-19.567999999999998,-19.285,-24.869,-18.06,-20.23,-22.362,-21.994,-22.006,-24.354,-22.624000000000002,-22.119,-24.239,-22.534000000000002,-24.154,-18.692999999999998,-21.756999999999998,-19.364,-21.25,-20.297,8.3934,8.2607,8.5531,7.8741,7.9251,7.3402,8.5936,7.7063,7.7133,7.4945,8.4566,7.9502,8.603,8.4595,7.5423,8.263,8.4513,8.8851,8.0093,8.0077,8.1976,8.8019,7.9628,7.8946,2.7605,2.7603,2.2674,3.2763,2.77,2.6963,2.6104,3.3363,3.054,2.5949,2.9953,3.0386,2.8082,2.986,2.9851,3.3024,2.9846,3.0647,2.8693,3.3107,2.7355,2.2736,2.6701,3.2079,0.024880000000000003,-0.087213,-0.10585,0.27595,-0.08831699999999999,0.033931,-0.11335,-0.01385,0.18354,-0.15294000000000002,0.046817000000000004,0.06829199999999999,0.035203,-0.15428,-0.19116,0.31304,0.22818000000000002,0.061488,-0.16548,0.13124,-0.012399,0.030155,-0.017847,0.028212,6.4718,6.4047,6.5721,6.3045,6.3949,6.4144,6.4931,6.1545,6.4188,6.327000000000001,6.3786,6.3144,6.4299,6.3094,6.3186,6.3529,6.3657,6.4495,6.3013,6.3049,6.2811,6.5741,6.4791,6.2931
19.75,26.236,22.03,22.497,18.732,24.831999999999997,18.713,29.478,20.779,22.748,22.744,21.405,22.574,20.012999999999998,16.156,28.294,19.864,26.08,21.89,24.595,30.101999999999997,21.706,25.383000000000003,23.388,115,6,13,144,179,15,145,45,29,186,194,13,179,61,39,62,116,139,166,44,40,63,35,25,-21.599,-16.897000000000002,-21.823,-21.074,-22.16,-23.211,-21.234,-22.750999999999998,-22.78,-19.41,-19.285,-22.825,-23.778000000000002,-20.381,-25.215,-17.628,-24.311999999999998,-24.015,-21.628,-23.910999999999998,-23.554000000000002,-21.588,-17.526,-24.123,8.8957,8.0609,7.8596,8.0875,8.5409,8.3195,7.697,8.5866,7.861000000000001,8.545,8.4416,8.12,8.1275,8.582,7.6515,8.1385,7.6553,8.2166,7.9788,8.5674,8.5359,7.8024,8.4713,8.8108,2.5755,3.0806,3.0351,2.6528,2.5279,2.7181,2.985,3.2337,3.0761,2.4897,2.6186,2.8439,2.8974,2.5581,3.116,2.8278,3.02,3.0083,2.5299,2.8895,3.385,2.9893,2.4175,2.7467,-0.097482,0.17309000000000002,-0.39265,0.032115,-0.28037,0.070168,-0.20281,0.10764000000000001,-0.04985,-0.084896,0.17970999999999998,-0.047025,0.10814000000000001,0.072179,-0.25128,0.14148,-0.094173,0.11254000000000002,-0.21986,-0.097048,0.17754,-0.26650999999999997,0.020983,0.075383,6.5025,6.4475,6.2532,6.4379,6.4806,6.3558,6.4699,6.2025,6.376,6.3811,6.4923,6.396,6.2842,6.365,6.396,6.3045,6.3219,6.2023,6.3867,6.2787,6.2358,6.3328,6.5555,6.3374
16.352999999999998,27.569000000000003,22.316999999999997,22.234,22.249000000000002,21.986,20.203,25.479,31.805,23.546,28.982,18.795,20.753,22.796999999999997,21.982,19.562,19.011,30.267,26.875,18.589000000000002,20.482,21.433000000000003,25.79,24.316999999999997,150,85,119,153,33,6,5,112,114,141,5,109,86,25,112,115,139,95,196,96,131,175,74,22,-23.099,-26.553,-24.815,-23.068,-22.581999999999997,-20.629,-22.951999999999998,-20.352999999999998,-21.555,-22.191,-19.762999999999998,-27.135,-25.199,-20.067999999999998,-18.195999999999998,-16.934,-14.693,-18.859,-25.023000000000003,-24.559,-21.194000000000003,-24.397,-22.576,-22.15,7.5998,8.1345,7.7517,8.905,8.4317,8.0203,8.3553,8.2542,8.7724,7.8473,8.0051,8.3025,7.1258,8.2038,7.744,7.9404,6.7467,8.3065,8.9736,7.8836,8.6058,8.0413,8.1411,8.7109,2.7602,3.4919,3.2983,2.7559,2.7773,2.7576,2.7301,2.9077,3.2925,2.9177,3.3557,2.6315,3.2426,2.8674,2.68,2.3352,2.9388,3.1029,3.032,3.2476,2.6272,2.9839,2.9796,2.7379,-0.20905,0.2836,0.09866,0.15354,-0.029229,-0.056470000000000006,-0.13308,0.14611,0.25824,0.044687,0.13848,-0.19457,-0.17474,0.15528,0.15109,0.10297,0.32278,0.2567,-0.12211,-0.25695999999999997,-0.12996,-0.099194,-0.2081,0.15433,6.3218,6.1358,6.2339,6.4673,6.4232,6.3609,6.4274,6.3317,6.1934,6.4006,6.2669,6.4504,6.274,6.3904,6.3991,6.537999999999999,6.4427,6.3081,6.346,6.3449,6.5162,6.3329,6.2086,6.3962
28.299,22.016,23.889,21.896,22.868000000000002,17.977999999999998,21.428,23.49,27.8,23.281,16.125999999999998,22.029,23.373,19.143,28.125,21.004,21.595,27.908,22.095,17.408,24.248,24.783,20.744,23.294,124,103,47,185,135,156,114,15,30,9,40,38,121,69,162,196,151,66,130,139,66,122,129,182,-20.061,-20.514,-20.365,-21.608,-28.233,-20.055999999999997,-21.756,-16.37,-21.119,-22.539,-23.739,-22.599,-27.055,-21.23,-21.858,-25.679000000000002,-24.689,-26.947,-17.104,-23.123,-18.664,-19.053,-20.916,-20.44,8.1102,7.9462,8.2232,7.8457,8.5817,7.7856,8.5782,7.8968,8.5274,7.9591,7.744,7.8885,8.3592,7.8025,8.2724,8.9366,8.2515,8.54,7.8075,8.0133,7.7698,7.7344,8.5855,7.8652,3.1701,3.0031,2.9613,2.8812,3.1319,2.719,2.7025,2.8781,3.0894,2.7807,2.8219,3.0814,3.0216,3.0038,3.1397,2.5095,3.0743,3.63,2.9744,3.1429,2.9961,2.9676,2.6421,2.9182,0.29435,0.14911,0.12842,-0.094858,0.09153700000000001,-0.16016,-0.07961900000000001,0.38208000000000003,-0.19766,0.035489,-0.23969000000000001,-0.11509000000000001,-0.028532,-0.07077699999999999,0.20102,-0.015288,-0.11424000000000001,-0.12855,0.16249,-0.35326,0.28453,0.20303,0.085268,0.090258,6.3616,6.4429,6.4385,6.3604,6.2458,6.5316,6.5229,6.4828,6.303999999999999,6.2829999999999995,6.4779,6.3494,6.2996,6.3949,6.2703,6.5267,6.1622,6.152,6.3716,6.4245,6.3528,6.3078,6.4183,6.3354
19.41,21.598000000000003,25.561999999999998,21.67,22.638,24.924,20.4,21.051,19.135,22.901999999999997,18.944000000000003,23.725,26.456999999999997,22.624000000000002,19.152,20.893,19.255,19.544,23.254,26.176,19.983,18.489,18.77,21.587,196,152,4,45,189,186,17,71,92,151,138,43,85,106,1,195,78,197,125,159,95,168,42,149,-22.901,-16.637999999999998,-20.677,-19.816,-23.305999999999997,-30.57,-19.884,-25.655,-18.895,-20.53,-26.785,-23.691,-18.64,-22.061999999999998,-23.846,-25.013,-19.816,-19.817,-23.878,-23.148000000000003,-18.807000000000002,-27.824,-29.013,-26.549,8.3075,7.7358,8.2733,7.7622,8.0002,8.6703,7.9154,8.0198,7.9841,8.0994,8.2138,8.2475,8.4927,7.9663,8.5484,7.7405,7.934,8.6541,8.1397,7.7388,7.6003,8.4598,8.0114,8.4627,2.6076,2.866,2.9804,2.9362,2.9079,3.7252,2.859,3.0615,2.4755,2.8444,3.1422,3.2949,2.8139,2.9425,2.8322,3.1746,2.4564,2.461,2.9244,3.2015,2.6821,3.1483,3.2144,2.8169999999999997,-0.084393,0.12759,0.062679,0.054726,-0.10072,-0.22866999999999998,0.10189,0.06858099999999999,-0.018622,0.22419,-0.29186999999999996,0.0013761,0.055822000000000004,0.057340999999999996,-0.1912,-0.049829000000000005,0.24395999999999998,-0.013736000000000002,-0.07167899999999999,0.016784999999999998,-0.038227,-0.37333,-0.39478,-0.057356,6.4737,6.4462,6.3660000000000005,6.3085,6.3823,6.2196,6.4036,6.2399,6.5621,6.4564,6.2682,6.3516,6.3964,6.4176,6.3459,6.2911,6.4888,6.5679,6.3225,6.3536,6.3842,6.3436,6.3173,6.4303
25.320999999999998,24.416999999999998,20.159000000000002,16.746,17.977999999999998,23.044,26.976999999999997,24.284000000000002,24.182,18.678,18.767,21.66,19.218,19.936,21.267,19.586,21.479,19.480999999999998,24.368000000000002,21.34,22.551,19.252,25.745,22.544,53,128,150,173,11,34,112,73,120,47,110,138,162,116,45,26,54,115,86,162,43,187,160,97,-26.099,-18.72,-25.63,-23.67,-24.338,-20.914,-19.238,-17.081,-25.07,-22.634,-18.299,-30.311,-24.434,-24.916,-18.901,-21.267,-24.281,-23.006999999999998,-19.795,-20.41,-18.038,-18.305999999999997,-18.867,-22.334,8.7361,8.2092,7.9716,8.0196,8.1499,7.69,8.0917,7.7574,8.464,7.9027,6.9999,8.0177,8.3651,7.5387,8.0537,8.0031,8.9359,8.4755,7.7524,7.9163,7.7021,8.1313,7.9516,7.6123,3.2114,2.792,2.9838,2.6393,2.6992,3.1272,2.9386,2.7473,3.1553,2.8139,2.7055,3.7316,2.8986,2.9975,2.6286,2.5401,2.4405,2.9454,2.9006,2.7563,2.89,2.3823,2.8993,3.1158,0.16463,0.19829000000000002,-0.067212,-0.014803,-0.27462,-0.026251999999999998,0.13333,0.16677999999999998,-0.11097,-0.17753,-0.09901,-0.22185,-0.19755,-0.010354,0.069375,0.034036000000000004,-0.11615999999999999,-0.19714,0.12042,-0.18887,0.076213,-0.0015458,0.026420999999999997,0.07161100000000001,6.2894,6.4019,6.3111,6.3998,6.4482,6.3352,6.266,6.3699,6.3226,6.4774,6.4485,6.1263,6.4037,6.2461,6.5001,6.4523,6.5518,6.4079999999999995,6.336,6.4613,6.346,6.4693,6.2566,6.3241
21.519000000000002,20.435,23.201999999999998,25.66,24.355999999999998,22.413,27.233,21.824,24.679000000000002,19.905,26.307,25.773000000000003,29.656,17.961,18.087,22.444000000000003,18.775,20.238,17.945999999999998,22.366,19.018,23.514,21.393,24.98,102,82,47,123,74,84,24,81,136,130,128,24,175,193,81,95,185,116,100,178,172,69,146,55,-27.697,-24.035,-22.739,-21.396,-20.359,-17.099,-24.271,-18.17,-21.389,-22.503,-21.33,-22.304000000000002,-19.656,-27.044,-28.643,-23.618000000000002,-24.160999999999998,-24.743000000000002,-23.377,-21.521,-18.714000000000002,-19.949,-20.64,-23.432,8.294,8.4364,8.6474,8.5013,8.5822,7.6797,8.7902,8.8478,8.2041,7.8719,8.3689,8.58,8.3258,8.2508,8.5884,8.5443,8.0411,7.568,7.9276,7.7853,7.7952,7.6135,8.0327,8.7403,2.8765,3.1631,3.1557,2.6792,2.9086,3.0489,3.1866,2.3127,3.157,3.0252,3.0534,3.029,3.1317,3.1684,3.0491,2.8961,2.9829,3.0528,2.5619,3.0049,2.5844,3.1409,2.8152,3.1353,-0.072147,-0.025689999999999998,-0.11202999999999999,0.13027,0.30961,0.13466,-0.07939,0.11452000000000001,-0.053573,0.038258,-0.009493999999999999,-0.13285,0.1179,-0.4051,-0.36571,-0.21072,-0.2365,-0.013603,0.023718,-0.008562,0.073474,0.12018,0.08906599999999999,0.12893,6.2079,6.3969,6.3357,6.406000000000001,6.3209,6.4475,6.2999,6.5625,6.446000000000001,6.4426,6.269,6.4104,6.3112,6.2846,6.4518,6.3367,6.4157,6.3394,6.4669,6.4201,6.4893,6.2281,6.4035,6.3494
24.548000000000002,22.72,22.955,28.945999999999998,26.011999999999997,24.096,21.5,24.921,23.683000000000003,22.705,25.668000000000003,21.561,17.346,23.99,21.061999999999998,25.625999999999998,22.666999999999998,17.533,19.235,19.288,30.923000000000002,20.352999999999998,19.058,20.95,199,141,138,60,161,170,185,178,61,38,91,75,144,177,118,88,193,152,143,54,31,123,28,137,-23.895,-25.069000000000003,-19.179000000000002,-19.805999999999997,-21.995,-30.206999999999997,-22.975,-22.596,-27.783,-21.901,-33.269,-18.379,-17.811,-21.921,-21.995,-21.566999999999997,-21.155,-21.943,-27.375999999999998,-24.305999999999997,-28.121,-21.247,-22.073,-16.765,7.8968,8.6697,7.8559,8.2867,8.4464,8.8612,8.1395,8.11,8.4037,7.8109,9.0439,8.2611,7.6370000000000005,8.2206,8.0661,7.4789,8.1147,7.8525,8.1787,7.7164,8.7602,8.3531,7.4131,7.7796,3.2075,3.1164,2.8078,3.1685,2.7695,3.3197,2.6908,3.0362,3.135,3.0782,3.7167,2.4425,2.6135,3.3147,2.6962,3.1355,3.0389,2.7134,2.9177,2.9175,3.5798,2.685,3.154,2.634,0.22332,-0.10312,0.1332,0.10197,0.14512,-0.10533,0.16164,0.029664999999999997,-0.16963,-0.0067242000000000005,0.01265,0.022128000000000002,0.060939,0.17523,-0.014337,0.21449000000000001,0.24338,-0.16827999999999999,-0.28555,-0.23936,-0.12355,-0.15413,-0.061788,0.082888,6.2256,6.2981,6.377999999999999,6.3737,6.3973,6.287999999999999,6.4042,6.2294,6.2739,6.2531,6.0846,6.5185,6.5754,6.222,6.3974,6.2587,6.3945,6.4455,6.3857,6.3898,6.1251,6.4577,6.4262,6.5574
22.156,26.883000000000003,24.744,17.918,20.893,19.619,22.594,19.305999999999997,21.284000000000002,21.619,26.105999999999998,26.570999999999998,17.36,22.285999999999998,19.042,26.680999999999997,22.199,18.988,22.599,24.087,20.426,17.243,27.319000000000003,20.44,61,125,172,72,18,108,56,93,156,182,34,16,35,29,83,130,44,122,167,75,78,66,74,25,-20.277,-19.444000000000003,-23.011,-25.473000000000003,-32.366,-20.826999999999998,-20.605999999999998,-19.748,-18.658,-19.081,-26.598000000000003,-21.519000000000002,-21.051,-21.033,-25.136999999999997,-19.162,-26.151,-21.034000000000002,-24.526,-26.565,-26.29,-22.853,-22.436,-22.426,8.1077,8.448,8.3846,8.7804,8.2024,7.9099,8.2186,8.2359,7.7316,8.1804,8.2727,7.6743,8.243,8.3569,8.3297,8.0319,8.6805,8.0113,8.461,8.2716,8.1161,8.07,8.5625,8.5534,2.7222,3.0259,2.7622,2.6967,3.4143,2.8935,3.0061,2.5715,3.0118,2.5216,3.5281,2.9906,2.8405,2.6908,2.7666,3.1233,2.8632,2.7075,2.7256,3.0395,2.8181,3.0396,2.9616,2.5826,0.13107,0.23523000000000002,0.15527,-0.20089,-0.21145,0.1428,0.0051218999999999995,0.11669000000000002,0.1,-0.04587,-0.10937000000000001,0.0041963,-0.17917,0.032918,-0.080065,-0.0082334,0.10712999999999999,0.021498,-0.068742,-0.18921,-0.030659,-0.27910999999999997,-0.051144,0.027645999999999997,6.367999999999999,6.3542,6.3306,6.4670000000000005,6.2078,6.4243,6.4004,6.4529,6.3621,6.372999999999999,6.1579999999999995,6.1148,6.5636,6.5236,6.3798,6.3453,6.3038,6.4270000000000005,6.3632,6.2998,6.3286,6.4455,6.2895,6.558
17.505,20.855999999999998,18.070999999999998,21.949,21.561,23.145,21.346999999999998,28.857,23.151,19.458,16.985,19.963,23.049,25.935,17.089000000000002,20.872,19.442999999999998,16.56,18.139,20.895,19.474,23.589000000000002,25.875,22.88,85,31,83,43,138,193,172,186,2,5,73,158,177,53,15,149,33,171,45,63,130,197,121,41,-22.601999999999997,-24.756,-21.921,-21.241,-25.199,-21.73,-18.238,-17.4,-23.456,-21.855,-30.943,-26.066,-23.175,-25.35,-22.109,-28.939,-22.393,-21.462,-21.023000000000003,-24.230999999999998,-25.26,-28.23,-19.649,-22.691,8.2346,7.9789,8.3107,8.0044,7.9762,7.8352,8.2431,8.1035,8.1794,7.9364,8.164,8.269,8.6263,8.8664,8.3938,8.2871,7.8472,7.5093,8.0584,7.8277,8.2595,7.5567,7.8268,8.4689,2.7145,2.9929,2.4914,2.7666,3.4147,2.7687,2.7134,3.0915,2.9195,2.8509,3.6593,3.1889999999999996,3.1716,3.38,2.5307,3.2639,3.1026,2.7857,2.6178,3.2111,2.613,3.4812,3.3118,2.8298,-0.33145,0.19099000000000002,-0.049076999999999996,0.086029,0.024721,0.1262,0.13781,0.31184,-0.15007,-0.0087443,-0.56265,-0.25206999999999996,-0.040559,0.29,-0.15527,-0.23065,-0.26235,-0.30551,0.02804,0.092142,-0.075672,-0.1601,0.41003999999999996,0.12294000000000001,6.3753,6.3332,6.4395,6.3269,6.2306,6.3802,6.4393,6.3272,6.3583,6.4898,6.2883,6.3297,6.3684,6.2011,6.5667,6.2462,6.415,6.4311,6.5094,6.2706,6.3225,6.0841,6.3207,6.3793
25.230999999999998,25.114,25.754,21.416,23.193,26.258000000000003,21.645,20.335,17.634,22.143,21.814,20.473,20.685,19.866,18.262,20.262,22.138,23.059,21.063000000000002,23.058000000000003,25.095,18.007,20.85,19.897000000000002,13,47,111,56,83,125,128,168,153,13,5,91,41,84,64,130,147,31,197,125,177,49,148,15,-23.093000000000004,-19.673,-23.230999999999998,-23.18,-25.436999999999998,-25.401999999999997,-21.451,-21.732,-23.993000000000002,-25.291999999999998,-22.434,-27.124000000000002,-23.976,-22.136,-23.982,-19.647000000000002,-20.369,-22.635,-21.394000000000002,-24.375999999999998,-20.706,-21.838,-23.023000000000003,-21.182,8.3221,7.755,8.3439,8.3056,7.9551,8.3734,7.9497,8.9035,7.8107,8.0175,7.9221,8.2829,8.2308,7.7349,8.2098,7.5504,7.2654,7.9569,8.1482,8.4931,8.6116,7.8007,7.8146,8.0167,2.9749,3.0446,3.2602,3.0085,3.2024,3.2446,2.9916,2.7519,2.677,3.2465,2.7825,3.1395,2.9207,3.0821,2.6653,2.9005,3.2439,2.9481,2.8099,3.0792,2.9689,3.0210000000000004,3.2739999999999996,3.0147,0.09742200000000001,0.1898,0.15789,0.0012588,-0.16294,0.0063565,-0.057165,0.039931,-0.07444500000000001,-0.2856,-0.12812,-0.18175999999999998,-0.095702,-0.27408000000000005,-0.065338,-0.0016204000000000001,0.18556,0.016437,-0.30561,-0.068848,0.090879,-0.07653,-0.098687,-0.11549000000000001,6.345,6.3029,6.2693,6.4598,6.3112,6.221,6.3255,6.4132,6.5037,6.2412,6.4199,6.2928,6.4544,6.4004,6.4541,6.2806,6.3804,6.3667,6.3904,6.3998,6.3648,6.4509,6.3199,6.3942
17.202,17.269000000000002,17.908,24.962,30.635,21.373,22.052,22.158,23.377,22.695999999999998,17.968,16.874000000000002,20.737,20.915,38.835,19.28,21.344,21.526999999999997,25.607,20.449,22.155,22.524,21.365,22.638,98,120,181,42,58,126,128,33,127,31,165,56,90,21,184,112,51,192,8,174,52,24,43,192,-17.750999999999998,-26.719,-15.314,-21.485,-25.334,-18.964000000000002,-20.926,-20.421,-23.149,-22.868000000000002,-22.686,-18.56,-24.006999999999998,-21.734,-24.500999999999998,-24.804000000000002,-22.165,-20.148,-21.629,-32.009,-18.863,-19.945,-19.861,-23.248,7.8724,8.1399,6.7782,8.3671,8.097999999999999,7.4349,8.1402,8.3742,7.7927,8.0232,7.9866,7.132000000000001,7.8892,8.3348,8.7538,7.7002,8.689,7.9670000000000005,7.6824,9.1302,7.8237,8.2619,8.8179,8.2903,2.3882,2.6868,2.7264,2.7961,3.7541,3.0552,2.9353,2.633,3.0151,3.3507,2.6607,2.7933,2.8887,2.3918,4.2347,2.8346,2.8399,2.8648,3.1147,3.6425,2.9584,2.748,2.5722,3.1091,0.17958,-0.12822,0.066883,0.14109000000000002,0.11853,-0.035506,-0.10455999999999999,0.10260999999999999,0.07347999999999999,-0.12382,-0.25087,-0.034221,0.023141,-0.085608,0.11316,-0.19247999999999998,-0.046758999999999995,0.055347,0.26594,-0.44121000000000005,0.087427,0.053547000000000004,0.15617999999999999,-0.0039101,6.6374,6.3769,6.4901,6.3245,6.1184,6.3886,6.3521,6.6003,6.2478,6.2993,6.4474,6.4322,6.3523,6.513,6.0689,6.3636,6.4318,6.5134,6.1945,6.1907,6.3918,6.3229999999999995,6.5301,6.3462
20.701,19.658,31.833000000000002,22.29,26.206999999999997,19.544,20.079,23.416,18.961,20.58,21.315,21.429000000000002,21.424,18.737000000000002,22.155,24.425,20.35,22.906,22.546,26.348000000000003,22.85,20.104,22.465999999999998,19.927,176,153,83,100,36,126,198,137,58,178,79,60,23,32,74,2,77,142,127,41,87,84,87,151,-24.75,-21.743000000000002,-20.89,-22.546,-17.983,-29.057,-21.421999999999997,-20.102999999999998,-30.230999999999998,-28.896,-20.278,-20.458,-26.611,-20.477,-21.576999999999998,-20.012999999999998,-20.21,-26.133000000000003,-21.206,-21.035,-21.983,-23.525,-19.495,-27.706999999999997,9.1436,8.0734,8.4347,8.597999999999999,8.1509,8.5741,8.2345,8.0385,8.332,8.0666,8.4437,8.061,9.4436,7.9847,7.9845,8.6788,7.6729,8.1722,8.4142,7.8038,8.4716,8.1489,8.0927,8.6848,2.5424,2.8329,3.4155,2.6706,2.8461,3.0095,2.7397,2.7261,3.0977,3.6751,2.713,2.8854,2.7519,2.5222,3.0625,2.7597,2.945,3.2031,2.3493,3.2229,2.9103,2.928,2.7427,2.9583,0.021894,0.076227,0.16501,-0.16114,0.29935,-0.21035,-0.016836,-0.011631,-0.20820999999999998,-0.25517,0.084833,0.066433,0.027719999999999998,-0.13781,-0.0015543,-0.048605,-0.14132999999999998,0.058899,0.046418,0.32774000000000003,0.27443,-0.13842000000000002,0.27834000000000003,0.027989,6.4993,6.3732,6.2465,6.4067,6.4191,6.2987,6.3706,6.4011,6.2485,6.1773,6.5074,6.4529,6.4669,6.4267,6.3425,6.4486,6.3723,6.3134,6.3908,6.3499,6.3367,6.3655,6.4404,6.3435
22.608,22.214000000000002,22.256,18.57,24.066999999999997,21.61,22.593000000000004,33.541,23.444000000000003,24.003,19.332,22.305999999999997,24.177,20.818,20.227999999999998,26.294,24.518,24.893,24.947,20.883000000000003,21.921999999999997,20.53,23.621,19.616,91,98,7,170,59,18,4,125,99,78,163,168,67,28,166,19,54,130,101,114,146,90,39,153,-21.627,-20.239,-20.123,-24.258000000000003,-25.83,-20.912,-22.44,-22.456999999999997,-29.8,-19.948,-22.875999999999998,-16.209,-33.964,-17.398,-23.045,-28.0,-27.014,-19.725,-24.346,-23.871,-25.191999999999997,-22.016,-22.410999999999998,-20.785999999999998,7.8483,8.0781,8.6336,8.269,8.609,8.2618,7.9799,8.1763,8.5515,8.2034,8.0655,7.8504,9.0542,7.7992,8.1705,8.1975,8.8702,8.1056,8.5224,8.2029,8.407,7.9527,8.5618,8.4377,3.1906,2.7441,2.7141,2.8608,2.998,2.5841,2.608,4.2566,3.4111,2.8532,2.6075,2.7087,3.3339,2.7243,2.7494,3.9574,2.9360000000000004,3.3945,3.1248,3.3504,2.9857,3.0024,3.0477,2.5841,0.26024,0.012786,0.009846899999999999,-0.25774,-0.052249000000000004,0.019663,-0.090284,0.49691,-0.22576999999999997,-0.056459,-0.043113,0.062104999999999994,-0.23188000000000003,0.15855999999999998,-0.10918,-0.24586,-0.033567,0.25201999999999997,0.054179,-0.20227,0.1173,-0.08920299999999999,-0.015796,0.11488,6.3106,6.4233,6.4816,6.4137,6.4385,6.5179,6.4513,6.152,6.2155,6.4424,6.4386,6.4234,6.1732,6.4655,6.4129,6.0999,6.3179,6.435,6.3153,6.3473,6.2863,6.4869,6.3854,6.5797
17.087,24.316,23.256999999999998,25.355999999999998,29.795,16.83,21.523000000000003,18.272000000000002,18.542,25.298000000000002,18.084,19.410999999999998,28.281,19.547,28.574,20.025,21.288,21.99,25.811999999999998,23.608,18.477999999999998,27.85,19.154,26.081999999999997,192,27,40,3,57,103,168,16,186,118,46,152,89,158,68,80,43,88,152,95,77,151,179,14,-28.135,-18.135,-26.761999999999997,-24.482,-18.57,-21.413,-29.041999999999998,-19.952,-28.943,-17.296,-20.081,-31.421999999999997,-22.598000000000003,-29.331,-19.812,-22.704,-23.287,-26.803,-18.509,-17.254,-28.302,-25.016,-19.277,-19.625,8.3275,8.0079,8.7629,8.2239,7.9623,7.4289,8.3025,8.0707,8.1655,8.1214,7.6502,8.6674,9.1619,8.2453,8.2,8.6341,8.6611,8.3368,7.8092,7.626,7.9773,8.8828,7.6988,8.1268,3.2848,2.7788,3.1805,3.5153,3.464,2.8712,2.8988,2.6242,3.1535,2.873,2.6479,3.5038,2.9469,3.3527,3.1301,2.6724,2.885,3.0273,3.3884,2.8464,3.4563,3.1442,2.7165,2.823,-0.26884,-0.1234,0.10894000000000001,-0.053207000000000004,0.2937,-0.1748,-0.23214,-0.0093773,-0.19675,0.016309999999999998,0.13903,-0.4394,-0.02045,-0.12415999999999999,0.051526,-0.20207999999999998,0.042989,-0.033461000000000005,0.042163,0.063351,-0.28367,0.18635,-0.11677,0.053600999999999996,6.3429,6.3909,6.3581,6.346,6.2232,6.4401,6.3275,6.4636,6.2643,6.3896,6.4174,6.2583,6.2618,6.1734,6.2645,6.5516,6.4198,6.3026,6.3906,6.3772,6.315,6.297000000000001,6.527,6.417000000000001
