Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
7.4348,15.062999999999999,10.127,8.6219,9.5842,10.275,7.5023,11.212,9.4055,9.131,9.4648,9.3112,9.1779,9.4813,8.4383,9.443,21,59,60,17,58,58,36,58,171,65,61,107,1,61,59,67,-7.8049,-7.8754,-7.7327,-7.5608,-7.5924,-10.693,-9.7429,-8.045,-9.3082,-9.6012,-8.9549,-10.299000000000001,-8.3755,-10.360999999999999,-9.8382,-8.2886,3.0836,3.5658,3.3615,3.1908,3.0983,3.4664,3.2136,3.0799,3.5051,3.3843,3.4753,3.1339,3.5215,3.437,3.3409,3.4652,2.8296,3.633,3.0796,2.6706,3.1714,3.3489999999999998,3.0352,3.3542,2.8169999999999997,2.8647,2.8026,3.557,2.7584,3.2431,3.0871,2.6315,0.13489,0.41372,0.34872,-0.12572,0.1338,-0.09032799999999999,-0.28235,0.1213,-0.19555999999999998,0.046064,0.19792,-0.27181,0.18922,-0.066459,-0.0032255,0.06653200000000001,6.7554,6.4823,6.6082,6.5852,6.5354,6.5104,6.5174,6.5449,6.5729999999999995,6.5434,6.6735,6.337000000000001,6.6862,6.5334,6.5916,6.683
11.777000000000001,8.6588,11.364,8.4674,13.245999999999999,8.8615,8.1093,9.8662,12.15,11.495999999999999,11.367,7.6056,10.405999999999999,10.395999999999999,7.725,8.9257,138,59,58,163,59,184,58,190,101,185,126,117,184,68,11,61,-6.9572,-7.3864,-8.8332,-9.4644,-7.9725,-10.565,-11.743,-7.2526,-8.2769,-8.044,-11.923,-9.716000000000001,-10.687000000000001,-6.5754,-10.527999999999999,-7.6184,3.1447,3.0672,3.2024,3.4788,3.4927,3.5415,3.3095,3.3942,3.2977,3.5213,3.6435,3.3283,3.3703,3.1742,3.197,3.2544,3.5386,2.9287,3.6912,2.8113,3.1245,2.8713,3.0169,2.5697,3.174,3.1412,3.3979,3.1337,3.2939999999999996,2.6328,2.9401,2.7669,0.017700999999999998,-0.011097,0.15871,-0.033067,0.26608000000000004,-0.089416,-0.06644800000000001,0.21928000000000003,0.18212,0.077584,0.016807,-0.32506999999999997,-0.13771,0.21608000000000002,0.007026899999999999,0.041186,6.4793,6.6298,6.3811,6.6272,6.4223,6.5787,6.5067,6.6479,6.4706,6.5047,6.3123,6.6325,6.4865,6.6641,6.5728,6.5631
9.0896,9.9978,8.1481,8.4447,10.591,9.9224,9.9574,7.3606,8.3252,8.9836,10.644,9.6428,10.02,8.3675,8.9877,10.677,37,185,149,163,165,58,126,174,61,108,32,134,152,37,73,158,-7.4188,-8.3236,-11.475999999999999,-8.8188,-9.1477,-11.065,-10.628,-9.6233,-9.4408,-11.03,-12.343,-9.0679,-10.392000000000001,-9.4617,-7.4532,-8.6676,2.9227,3.1036,3.2471,3.3695,3.344,3.5112,3.2825,3.2387,3.2923,3.4929,3.6757,3.4724,3.3165,3.298,3.2460000000000004,3.4297,3.1377,2.8638,3.1881,2.7732,3.5833,3.1910000000000003,3.4865,2.8121,2.7560000000000002,3.2496,3.4936,3.2611,3.4186,2.9232,2.5925,3.1317,0.29139,0.076401,-0.11243,-0.048979,0.10032999999999999,0.057324,-0.010495,-0.17021,0.06744299999999999,-0.2816,-0.064432,0.23368000000000003,0.013697999999999998,-0.32311,0.061524,-0.18073,6.6072,6.6244,6.5306,6.6797,6.4542,6.3652,6.4067,6.5759,6.5536,6.496,6.4481,6.4623,6.5004,6.6276,6.6759,6.5255
15.699000000000002,13.269,9.12,9.7161,8.7599,10.299000000000001,8.818,10.352,8.9747,9.0973,9.4835,11.103,9.4036,9.9641,11.423,7.9815,59,60,94,60,59,59,45,59,60,66,175,59,61,152,63,75,-8.1356,-9.5554,-8.3888,-8.6051,-9.9756,-8.9463,-12.071,-9.0245,-12.415,-9.2212,-11.194,-7.2391,-9.8808,-11.435,-9.0043,-9.1602,3.6425,3.6219,3.181,3.2158,3.2914,3.5961,3.3960000000000004,3.2846,3.6032,3.1245,3.3259,3.5189999999999997,3.4559,3.3389,3.7131,3.4965,3.7074,3.4374,3.2523,3.0857,2.8301,2.5952,3.7008,3.0249,3.0088,2.9482,3.4282,2.8653,3.0996,3.3032,2.9849,2.6086,0.26563000000000003,0.21031,-0.049485,0.20751999999999998,-0.27438,0.08063,-0.33261999999999997,-0.1249,-0.20572,-0.019843,0.12623,0.08350199999999999,-0.16413,-0.39224000000000003,0.050881,-0.14858,6.4328,6.3274,6.3896,6.5069,6.5562,6.6265,6.4988,6.5455,6.4504,6.6079,6.4998,6.6784,6.5644,6.4383,6.6303,6.6511
7.6629,8.021,10.84,8.7559,8.787,10.745,11.255,8.2306,9.7614,7.7829,7.9227,9.9816,9.5262,8.0127,10.275,11.114,59,179,58,59,1,59,60,178,23,122,62,164,188,119,6,80,-7.8371,-8.6811,-11.367,-7.4539,-7.5282,-9.5679,-7.8587,-9.6231,-8.5886,-9.5086,-7.1774,-6.6096,-10.401,-9.2754,-8.9223,-10.777000000000001,3.2575,3.275,3.412,3.2332,3.4107,3.5499,3.3181,3.411,3.5306,3.3602,3.2144,3.4123,3.4537,3.2392,3.2845,3.4901,2.5349,2.6751,3.3733,2.7426,2.5411,2.9081,2.9532,2.8201,2.7269,2.7502,2.4156,2.5915,3.2524,3.0586,3.0881,3.3454,0.058460000000000005,-0.1876,0.20177,-0.15050999999999998,0.15671,0.030238,0.1477,-0.24784,-0.012028,-0.20008,-0.025941000000000002,0.3224,-0.29824,-0.10054,0.20168,0.021598,6.6414,6.6441,6.419,6.6744,6.7292,6.6098,6.4817,6.6425,6.5992,6.6998,6.6661,6.6579,6.4767,6.61,6.4055,6.3727
7.9674,10.17,8.4844,10.023,8.5124,9.4861,9.4027,8.6557,6.9779,9.7644,7.9239999999999995,9.1811,7.571000000000001,8.6733,7.8245,7.7454,5,1,57,116,121,59,61,70,32,60,120,100,197,2,60,96,-9.2749,-10.499,-8.3675,-9.3915,-9.8917,-10.29,-7.1515,-13.42,-9.5846,-10.360999999999999,-8.8082,-8.8468,-10.118,-8.0886,-10.321,-10.36,3.3236,3.2622,3.2161,3.096,3.3086,3.4899,3.637,3.5182,3.1295,3.3487,3.1364,3.5069,3.4207,3.2294,3.5045,2.9687,3.0492,3.1789,2.6928,3.2434,2.9427,2.9853,2.5633,3.3448,2.8108,3.4138,2.6947,2.674,2.7531,2.6997,3.0714,3.5449,-0.055298,-0.058896000000000004,-0.023759,-0.045715,-0.1224,-0.23376999999999998,0.22851,-0.13377,-0.36808,0.20499,-0.075934,0.073031,-0.18954000000000001,-0.12632000000000002,-0.20064,-0.050017,6.5954,6.4996,6.6425,6.556,6.5458,6.4993,6.7149,6.428,6.5537,6.4078,6.6198,6.6441,6.5811,6.6736,6.6008,6.4944
9.2321,9.0063,9.8214,9.0021,11.812000000000001,9.0544,12.372,8.5979,9.7362,8.8559,9.815,8.0692,8.8853,7.5725,10.075,7.9898,78,75,59,196,58,30,127,59,60,183,61,155,35,178,186,60,-8.0583,-8.9552,-6.5617,-12.085999999999999,-9.0083,-12.715,-8.6468,-9.9037,-9.0046,-10.105,-8.2616,-8.2515,-8.5459,-10.187999999999999,-9.067,-9.2485,2.9673,3.1884,3.2557,3.4231,3.3636,3.4608,3.3395,3.4037,3.2997,3.5087,3.5807,3.4651,3.3009,3.5277,3.4573,3.4881,3.7351,2.827,2.7804,3.3069,3.096,3.3201,3.391,3.0432,3.2747,2.8421,3.0029,2.5121,2.8848,2.7527,3.0660000000000003,2.5914,0.16269,0.11292,0.3634,-0.17099,0.075931,-0.22641,0.26438,0.053478,0.12525999999999998,0.015255000000000001,0.069356,-0.14477,0.30667,-0.1972,-0.035207,-0.080593,6.4717,6.5593,6.7356,6.4218,6.4299,6.4754,6.445,6.5396,6.5021,6.615,6.6262,6.7661,6.5144,6.5472,6.6082,6.6711
9.3313,9.55,8.1814,10.593,9.0485,7.7411,8.5039,10.363,8.2722,9.0339,8.2175,12.597000000000001,9.7453,8.9425,8.6056,13.161,57,162,127,6,186,53,119,59,34,65,192,61,61,32,166,61,-7.9502,-7.6547,-7.9963,-6.7153,-7.0306,-9.3336,-10.127,-9.2642,-8.0818,-9.7554,-8.6385,-11.105,-7.6606,-7.9119,-10.433,-8.8411,3.5492,3.4028,3.1926,3.3032,3.1897,3.2712,3.4836,3.5869,3.5759,3.1888,3.1091,3.4064,3.3062,3.1515,3.353,3.4559,2.6710000000000003,2.5584,2.6604,2.9508,2.6093,2.6973,2.7404,3.0337,2.6303,3.0572,2.8663,3.9649,2.7672,2.9487,2.8558,3.6113,0.039589,-0.071029,0.16471,0.23019,-0.050950999999999996,-0.26699,-0.07194,0.018716999999999998,0.093784,-0.19442,0.072661,0.11869,0.12603,-0.10967,-0.07825,0.16895,6.6305,6.6762,6.7262,6.6774,6.5964,6.5959,6.5941,6.5357,6.752999999999999,6.5403,6.5098,6.255,6.6031,6.5677,6.6433,6.3418
11.735,9.2689,10.370999999999999,8.5169,8.0389,9.4262,10.728,10.436,11.207,9.5938,8.7552,8.9002,12.485999999999999,12.613,8.6281,9.7256,58,93,158,103,145,147,59,21,131,51,182,138,130,61,53,64,-9.4226,-10.259,-9.2501,-9.1275,-12.998,-7.6537,-9.3075,-7.9914,-12.352,-11.002,-10.107999999999999,-10.232999999999999,-8.2596,-8.7684,-7.7697,-10.974,3.4955,3.5731,3.5189999999999997,3.0384,3.1472,3.3224,3.4223,3.5129,3.5286,3.4730000000000003,3.1933,3.2794,3.5716,3.4495,3.0669,3.188,3.614,2.8731,3.1432,3.1827,4.1373,2.8167,3.5566,3.0855,3.1925,3.0271,3.2624,3.489,3.2995,3.2835,2.8833,3.6362,0.24411,0.11213,0.25156,-0.057028999999999996,-0.52966,0.1572,0.38913000000000003,0.31521,-0.1842,-0.018333000000000002,-0.28178000000000003,-0.028076999999999998,0.060182000000000006,0.30749,0.1025,0.31224,6.4574,6.6359,6.5539,6.4913,6.358,6.5611,6.4488,6.6423,6.3168,6.5606,6.5698,6.6248,6.4159,6.4245,6.5831,6.3587
8.5404,11.758,11.877,7.2377,11.439,8.73,10.424000000000001,8.6905,11.522,7.2598,11.875,9.1555,8.7586,7.6843,9.7985,11.597999999999999,195,59,200,99,11,59,58,133,102,129,190,43,67,18,71,188,-10.023,-9.6331,-8.3624,-11.152000000000001,-9.316,-8.3343,-7.7761,-11.876,-10.175,-9.5726,-9.6936,-8.5518,-11.465,-10.127,-9.2143,-8.7885,3.4081,3.4761,3.4738,3.1959,3.5452,3.2207,3.4189999999999996,3.4523,3.2466,3.3172,3.8355,3.4048,3.5586,3.2213,3.2668,3.4881,2.8277,3.74,3.0877,3.3633,3.1031,2.911,3.3012,3.3722,3.5554,3.1276,2.9482,2.9318,2.7564,3.2635,2.9594,2.8335,-0.047804,0.37875,0.0864,-0.2951,0.24226,0.031228,0.28197,-0.12245999999999999,-0.09225900000000001,-0.40494,0.19874,0.0015448,-0.027041000000000003,0.024511,-0.061101,-0.067345,6.6485,6.3214,6.5626,6.5094,6.5347,6.5564,6.6365,6.5441,6.4121,6.6216,6.4918,6.5931,6.5392,6.553999999999999,6.4898,6.5606
7.4052,9.0802,11.3,9.0602,10.865,7.6666,6.8388,9.9079,13.279000000000002,9.5464,8.9107,9.834,11.485,7.8852,10.547,9.5026,44,12,59,26,105,161,121,57,129,158,122,60,1,23,32,42,-9.6786,-9.7188,-9.2265,-9.1937,-10.288,-9.404,-8.1562,-10.905,-10.068999999999999,-10.536,-10.804,-7.6061,-10.058,-9.8129,-9.0152,-9.2264,3.2455,3.7137,3.5511,3.4098,3.2679,3.1377,3.225,3.3106,3.5293,3.3244,3.2347,3.3446,3.4788,3.2551,3.7391,3.4264,2.7478,2.733,3.2224,2.9864,3.0868,2.7929,2.5566,3.2697,3.5446,3.2680000000000002,3.2521,2.6959,3.5886,2.8929,2.8799,2.7702,-0.099629,-0.023763999999999997,-0.053877,0.24533000000000002,-0.12262,-0.32123,-0.10382999999999999,-0.29521,0.2359,-0.13408,0.046636000000000004,0.12154000000000001,-0.074898,-0.040277999999999994,0.13652,-0.094104,6.5472,6.6467,6.4763,6.5236,6.4592,6.6481,6.8081,6.476,6.4281,6.4321,6.393,6.6536,6.4936,6.5118,6.5706,6.6482
12.385,7.9229,8.6314,8.86,7.9769,9.7825,7.9205,12.011,9.6372,8.6415,7.9969,9.9567,7.7374,10.311,7.9177,10.297,59,24,164,60,59,59,127,59,60,20,166,82,124,60,90,59,-9.1484,-7.7086,-7.7894,-7.8328,-8.205,-7.426,-7.9476,-8.4748,-9.4918,-8.3538,-9.2568,-12.155,-8.2172,-9.0035,-9.9233,-10.275,3.2518,3.108,3.2438,3.0934,3.1469,3.0588,3.0437,3.1921,3.6341,3.2474,2.9652,3.6938,3.2412,3.2569999999999997,3.298,3.4718,3.5999,2.7147,2.8289,2.7204,2.8474,2.6903,2.4915,3.3312,2.7351,2.7164,3.2046,3.1673,2.8012,3.2045,2.9129,3.0825,0.23173000000000002,0.23376999999999998,0.23075,0.20964000000000002,0.04727,0.2079,-0.1118,0.060471000000000004,0.033552,-0.14052,-0.30283000000000004,-0.17102,-0.027938,-0.19000999999999998,-0.10282999999999999,-0.082349,6.4281,6.7418,6.6816,6.6069,6.6185,6.595,6.6288,6.4099,6.7392,6.6177,6.5831,6.5955,6.6225,6.4821,6.5106,6.4574
