Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
14.277999999999999,21.320999999999998,14.429,17.212,16.452,14.222999999999999,16.458,14.379000000000001,14.940999999999999,12.625,16.261,14.244000000000002,15.045,17.551,14.635,18.715999999999998,116,66,52,184,93,26,129,123,29,73,11,148,38,99,94,128,-16.762,-20.455,-13.280999999999999,-16.089000000000002,-15.76,-14.868,-17.413,-15.956,-17.705,-13.513,-21.499000000000002,-14.198,-13.855,-15.808,-16.521,-13.814,5.2852,6.017,5.6487,5.8937,6.0631,5.8686,5.9905,5.5679,6.2573,5.2957,6.0675,5.774,5.5401,6.2412,5.9510000000000005,5.6738,3.3528,3.5127,2.6229,3.0454,2.8409,2.5119,3.0885,2.8658,2.7701,2.5952,3.4235,2.3709,2.4063,3.0899,2.8774,3.1315,-0.24658000000000002,0.19535,-0.012409,-0.1413,0.27416,0.018524000000000002,-0.031117000000000002,-0.019769,-1.9714e-05,-0.010419,-0.12947,0.032901,0.13062,0.19479000000000002,-0.027779,0.031237,5.9362,5.6593,6.0997,5.82,5.995,6.0017,5.916,5.9223,5.9166,6.1403,5.7417,6.1194,5.9333,6.0138,6.0236,5.9225
18.2,14.796,14.835,15.327,15.095,17.082,15.66,14.529000000000002,12.179,13.200999999999999,14.412,13.77,14.93,13.714,12.593,18.646,96,23,130,175,162,130,80,178,1,17,26,11,18,34,35,59,-15.614,-13.15,-18.114,-17.896,-19.098,-14.367,-16.202,-13.388,-15.661,-13.992,-17.186,-18.067,-16.090999999999998,-15.788,-13.799000000000001,-17.413,5.6657,5.1744,5.6865,6.3146,6.2465,5.8872,5.6515,5.5815,5.4377,5.7305,5.581,5.49,6.0406,5.8562,5.295,5.8265,3.2962,3.0906,3.3519,2.7532,3.213,2.6072,3.0749,2.7853,3.0789,2.6057,3.2725,2.9321,2.7875,2.7146,2.7897,2.9523,0.038058999999999996,0.19227,0.16665,0.028678,-0.28624,-0.16718,0.013359000000000001,0.077102,0.085987,0.043897000000000005,-0.076736,-0.20098,0.14872,0.021626,-0.21848,0.039031,5.8139,5.9046,5.82,6.0372,5.9277,5.8829,5.9278,6.1181,5.9559,6.0911,5.856,5.8739,6.0098,6.0807,6.057,5.803999999999999
15.724,21.869,17.027,16.942,14.58,18.214000000000002,13.225,16.096,14.094000000000001,14.648,13.552,19.007,14.968,15.4,11.205,17.819000000000003,99,143,59,59,15,128,136,67,101,28,71,183,22,40,20,76,-15.788,-15.751,-15.225999999999999,-14.277999999999999,-12.503,-16.051,-13.684000000000001,-16.219,-16.064,-15.993,-13.443,-16.718,-13.828,-18.058,-15.58,-21.237,5.8572,6.4678,6.1275,6.1314,5.8494,6.0423,5.4275,6.1345,5.528,5.6227,5.1324,6.5211,5.6071,5.9807,5.7207,6.3612,2.8633,3.5902,3.2356,2.7858,2.3192,2.9613,2.7028,2.9607,2.7988,3.2041,3.2284,3.0113,2.7447,2.8789,2.5707,2.9498,-0.004562600000000001,0.15324000000000002,-0.17032,0.043768,0.11475,-0.11804,0.15628,-0.038041000000000005,-0.044336,-0.20915999999999998,-0.014482,0.18732000000000001,0.089127,-0.030623,-0.16580999999999999,0.0049787,5.9594,5.8468,5.9353,6.0881,6.1786,5.9549,5.9758,5.9783,6.0146,5.928,5.8875,5.9443,6.0354,5.834,6.1912,5.8193
14.494000000000002,14.807,14.360999999999999,15.126,15.57,15.977,12.953,20.866999999999997,18.499000000000002,18.052,14.525,16.507,18.230999999999998,19.066,15.145,15.186,9,111,86,18,6,18,15,175,160,72,11,179,135,5,118,29,-21.313000000000002,-16.901,-12.374,-14.168,-14.683,-16.887,-18.799,-12.572000000000001,-17.54,-17.494,-14.685,-13.304,-17.472,-12.520999999999999,-15.671,-18.111,5.8596,6.0981,5.6759,5.6423,5.8524,5.9471,5.4407,5.4267,5.9161,5.5974,5.7992,5.7195,6.1565,6.2648,5.984,5.7022,3.4271,2.6768,2.4758,2.5094,2.5971,2.8096,2.8602,3.6638,3.6573,3.6216,2.8211,2.9672,3.1345,2.7172,3.0953,2.9118,-0.07295900000000001,-0.1928,0.023708,-0.038045999999999996,0.067598,0.12061,-0.26373,0.45476000000000005,-0.31429,0.25053000000000003,0.026573000000000003,0.22626,0.038024,0.18165,0.071301,0.032195999999999995,5.7819,5.989,6.1107,6.0366,6.0214,5.8926,5.9273,5.8105,5.7707,5.7598,6.0278,5.8888,5.8161,6.0234,5.9335,5.8275
17.134,17.918,15.253,15.55,19.007,14.533,12.850999999999999,10.717,15.312999999999999,14.728,16.44,12.558,18.152,14.115,18.781,15.565999999999999,181,168,182,104,174,54,174,79,185,68,151,85,156,74,94,159,-14.843,-11.388,-17.46,-16.758,-17.612000000000002,-15.194,-17.553,-18.233,-16.482,-16.925,-13.785,-19.612000000000002,-13.255,-17.003,-18.244,-15.855,5.8165,5.5406,6.1702,6.0293,5.8024,5.7021,5.7147,5.8231,6.0018,5.9779,6.2032,5.5594,5.6776,5.6755,5.976,5.7943,3.298,2.6375,3.0388,3.0195,3.4386,2.8022,2.8692,2.6881,2.8219,2.7868,2.6378,3.0994,2.8794,2.8239,3.2221,3.0339,0.40978000000000003,0.11243,-0.16407,0.13940999999999998,-0.011154,-0.0069248999999999995,0.041856,-0.30433000000000004,-0.14785,-0.12734,-0.054238999999999996,-0.034045,0.19846,-0.11284000000000001,0.13059,-0.055635000000000004,5.9011,5.9196,6.0229,5.909,5.7192,6.0217,5.9661,6.0022,5.9917,5.9499,6.1257,5.8797,5.8422,5.9341,5.7047,5.9255
13.286,14.889000000000001,12.387,11.613,16.958,18.901,13.48,15.194,16.739,16.824,11.0,11.911,16.665,14.860999999999999,13.620999999999999,14.152000000000001,97,41,193,161,58,58,127,5,135,184,138,91,192,164,49,61,-14.065999999999999,-12.658,-18.969,-15.651,-12.251,-16.437,-13.099,-16.01,-14.377,-16.840999999999998,-17.858,-14.95,-18.831,-14.133,-15.087,-16.452,5.3886,5.4341,5.9285,5.617999999999999,5.3954,5.757000000000001,5.6033,5.4263,5.5623,5.8832,5.4961,4.9832,5.7698,5.5426,5.78,5.9371,2.6907,2.5646,3.1712,2.8711,2.8818,3.3381,2.4744,2.8813,2.9058,3.1794,2.7998,2.9044,3.6988,3.1561,2.7313,2.8187,-0.12322999999999999,0.088511,-0.28693,-0.37705,0.015924,-0.11212000000000001,0.11495,-0.026208,0.012247,0.07221799999999999,-0.33495,-0.28467,-0.10726,0.28474,-0.024636,-0.24445999999999998,6.0636,6.0003,5.9115,6.0679,5.9692,5.7747,6.1053,5.9384,5.9371,5.8392,6.0343,5.9277,5.7146,6.0897,5.9949,6.0133
15.262,17.401,18.615,13.397,16.217,17.034000000000002,12.731,15.795,14.404000000000002,12.347999999999999,13.272,15.550999999999998,16.577,12.640999999999998,17.928,14.684000000000001,145,107,60,40,112,193,20,121,185,81,108,34,139,185,174,71,-14.562999999999999,-13.672,-19.82,-12.741,-18.192,-15.549000000000001,-20.709,-13.561,-15.974,-17.367,-14.856,-15.574000000000002,-14.802,-19.480999999999998,-14.102,-18.809,5.0395,5.8928,6.2998,5.7178,6.0804,6.0073,6.0128,5.7658,5.3967,5.5794,5.1942,6.0355,5.8934,5.7391,5.8802,5.9808,3.0447,2.7028,3.406,2.3155,3.0893,2.9237,2.8052,2.9971,2.8541,3.128,2.639,2.8875,2.7337,2.9808,2.5371,3.1879,-0.065599,0.084004,-0.019355,0.1894,-0.06531100000000001,-0.047345,-0.23159000000000002,0.16337000000000002,-0.08191,-0.13581,-0.10609,0.032775,0.18759,-0.34074,-0.11101,-0.1561,5.893,6.0231,5.8279,6.1258,5.9073,5.9188,5.8473,6.0599,5.8726,5.9318,5.9634,6.0016,6.0239,5.9099,5.9387,5.8919
17.44,16.461,14.125,15.82,14.13,11.919,22.266,25.581,15.472000000000001,13.98,21.508000000000003,14.380999999999998,15.290999999999999,15.892999999999999,13.943,15.886,58,144,82,132,103,172,153,58,18,14,37,35,29,54,101,37,-15.962,-15.759,-12.247,-15.038,-17.217,-15.867,-16.883,-12.822000000000001,-17.629,-13.806,-24.581,-19.051,-13.758,-14.868,-14.443,-15.905999999999999,6.0556,6.0612,5.4714,5.9149,5.7464,5.5509,6.1164,5.8557,5.7476,5.8044,6.1547,5.7319,6.2212,5.7922,6.0526,6.2927,2.8415,2.6325,2.4818,2.9816,3.0416,2.5926,3.3327,4.4611,3.4256,2.463,4.3834,2.9235,2.7232,2.8706,2.4329,2.7349,0.010041,-0.06496299999999999,0.17415,-0.086575,-0.08869500000000001,-0.0083236,0.28811,0.57726,-0.19632,0.12464000000000001,-0.259,0.0044534,0.23083,0.015624,0.12140999999999999,-0.044992000000000004,5.9958,5.9515,6.0644,6.0126,5.9733,6.1019,5.6861,5.6163,5.8479,6.1681,5.5561,5.8521,6.1347,5.9129,6.1731,6.0274
17.347,13.748,14.877,18.336,14.583,19.666,15.377,17.986,12.014000000000001,12.665999999999999,14.458,11.894,17.824,17.195999999999998,17.617,15.874,199,98,57,44,22,193,22,62,189,19,152,63,184,39,8,149,-15.780999999999999,-15.615,-20.77,-13.007,-11.397,-17.695999999999998,-15.165999999999999,-18.003,-17.796,-16.561,-22.16,-16.090999999999998,-16.169,-14.821,-16.406,-14.185,6.3818,5.478,6.0249,5.4473,5.1316,6.1282,6.0132,6.2748,5.5376,5.4303,6.0114,5.5847,5.9447,6.0072,5.7545,6.2911,2.6381,2.8658,3.7016,3.2315,2.765,3.588,2.8033,3.2543,3.0445,2.8575,3.3011,2.9389999999999996,3.0810000000000004,2.917,3.1711,2.8361,0.054266999999999996,0.040107,-0.46487,0.18979000000000001,0.13681,0.25888,0.074362,-0.043283999999999996,-0.5090600000000001,-0.22386,-0.40544,-0.13773,0.098304,0.12247999999999999,0.27015,-0.099726,6.0052,5.9496,5.8151,5.8884,6.0636,5.7542,6.09,5.7559,5.879,5.9414,5.8543,5.9483,5.8735,6.0229,5.8852,6.0704
16.837,17.566,12.718,18.934,14.795,14.424000000000001,14.213,14.102,13.603,16.16,15.584000000000001,15.456,13.248,14.328,15.854000000000001,17.089000000000002,61,67,65,200,74,25,30,196,81,88,69,45,102,151,122,184,-18.433,-15.345999999999998,-15.234000000000002,-19.73,-15.82,-16.767,-17.833,-18.613,-13.206,-16.629,-16.819000000000003,-16.866,-16.441,-12.008,-18.482,-17.361,5.4051,5.7866,5.3249,5.9946,5.8176,5.6894,5.9436,5.7038,5.3856,6.5329,6.1368,5.8698,5.5474,5.5185,6.0664,5.5414,3.5545,3.2842,3.0942,3.5667,2.7083,2.8937,2.7783,3.0057,2.7435,2.6658,3.0233,2.9033,2.7912,2.5829,3.2226,3.0319,-0.1546,0.21391,-0.26303000000000004,0.1299,0.035462,-0.12566,0.031702999999999995,-0.13471,-0.07783999999999999,-0.022518,-0.13360999999999998,-0.16655,-0.0012672,0.30798000000000003,-0.37890999999999997,-0.073864,5.6524,5.8836,5.947,5.8092,5.9835,5.9444,5.9358,5.8294,6.0287,6.0418,5.8733,5.9928,5.9715,6.2083,5.8129,5.7294
14.415,21.139,13.789000000000001,12.536,15.806,14.117,12.162,18.698,20.283,16.655,17.186,14.039000000000001,13.442,14.353,13.478,16.937,14,62,175,123,63,106,166,24,148,146,61,4,45,105,146,158,-16.617,-16.041,-15.633,-13.373,-13.616,-14.974,-13.412,-18.793,-20.684,-16.081,-14.78,-14.392999999999999,-18.167,-14.472999999999999,-15.498,-15.009,5.6946,6.0597,5.6445,5.5385,6.1654,5.3363,5.6966,6.185,6.4602,5.6095,5.7784,5.9283,6.143,5.3909,5.8112,5.5856,2.7844,3.0533,2.8883,2.3739,2.5109,2.8849,2.3163,3.3387,3.2785,3.0163,2.9410000000000003,2.8103,2.8747,2.5467,2.562,3.1055,-0.14540999999999998,0.11454,0.050795,-0.051355,0.075518,0.09224,-0.0099889,-0.18389,-0.0012082,0.10465,0.13164,-0.021444,-0.21479,0.11534000000000001,-0.095185,0.13522,6.001,5.8134,6.0075,6.1951,6.0967,5.7859,6.1501,5.7766,5.8346,5.8964,5.8758,6.0826,6.0747,5.9559,6.0641,5.855
13.947000000000001,13.937000000000001,17.134,11.877,15.943,14.713,13.847999999999999,14.110999999999999,12.511,14.505,15.033,14.694,17.354,17.083,19.723,15.232999999999999,108,114,185,58,35,1,107,120,75,27,12,137,98,86,198,75,-16.746,-15.675,-13.429,-14.568,-13.648,-16.267,-13.446,-15.623,-21.916999999999998,-16.747,-17.268,-13.509,-18.299,-15.368,-17.916,-13.769,5.3645,5.1811,5.4917,5.5361,5.4805,5.6901,5.7546,5.7796,5.8903,5.5152,5.7025,5.8258,6.1844,5.6006,6.2685,5.2539,2.9853,2.8876,2.9131,2.5942,3.0469,3.0899,2.5877,3.0826,3.2322,2.8626,3.2725,2.5633,3.0876,2.8992,3.3295,2.9765,-0.10045,-0.11694,0.26109,-0.244,0.30414,-0.13849,0.041372000000000006,0.15778,-0.20176,0.0045598,-0.087314,-0.089155,-0.16997,0.080417,-0.10918,0.060436000000000004,5.9003,5.8974,5.8383,6.0588,5.9283,5.9311,6.0485,6.0494,5.8646,6.0106,5.7813,6.0861,5.8546,5.8778,5.7424,5.9348
