Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8
77.446,41.762,64.818,53.355,57.028,72.612,67.098,48.42100000000001,105,136,127,177,170,57,179,130,-45.65,-57.872,-44.623000000000005,-64.863,-59.331,-75.889,-54.993,-50.868,21.835,20.563000000000002,20.009,22.462,20.002,22.085,21.038,20.910999999999998,3.2963,2.9042,3.2283,2.9164,3.0147,3.4341,3.0095,2.741,0.35716,-0.48663,0.19064,-0.075838,-0.032942,-0.14082999999999998,-0.011826999999999999,0.0097655,4.6338,4.8176,4.7061,4.7353,4.6693,4.4285,4.6132,4.8797
53.648,68.79899999999999,76.72399999999999,52.957,61.955,59.093,55.001000000000005,54.965,10,116,93,200,97,37,152,9,-63.62,-61.715,-53.766000000000005,-56.74,-58.35,-49.591,-49.34,-46.471000000000004,22.233,21.335,22.909000000000002,21.169,20.791,21.592,19.988,20.52,2.7859,3.1884,3.0052,2.5757,2.9547,2.5989999999999998,2.948,2.9763,-0.14533,-0.15207,0.15478,0.050206,-0.17008,-0.032714,0.2037,0.11014000000000002,4.7808,4.6018,4.6903,4.8231,4.6859,4.7986,4.7794,4.8689
62.376000000000005,58.136,57.103,54.053999999999995,50.29,60.347,68.829,54.263999999999996,32,141,1,191,16,121,198,55,-80.493,-53.117,-52.071000000000005,-54.818000000000005,-55.306999999999995,-55.06399999999999,-70.176,-51.083999999999996,22.329,19.637999999999998,21.296,21.335,20.781,21.059,21.131,21.655,3.5001,2.9883,2.5612,2.8835,2.8005,3.0027,3.7691,2.6968,-0.055050999999999996,0.059332,-0.027973,-0.10303,-0.26524000000000003,0.13003,-0.085154,0.004614399999999999,4.4967,4.7031,4.8278,4.8361,4.8095,4.6828,4.4585,4.8521
57.903,67.43,52.527,50.742,46.218999999999994,52.43899999999999,61.79,57.207,46,55,185,83,163,39,134,48,-59.803000000000004,-67.937,-48.701,-65.339,-61.556000000000004,-50.586999999999996,-50.485,-67.273,21.233,19.916,20.546999999999997,21.459,19.977999999999998,19.965999999999998,20.986,20.929000000000002,3.0072,3.3549,2.7295,2.9497,2.8951,3.1491,3.1436,3.1248,-0.0337,0.08773099999999999,0.22585,-0.32189,-0.083202,-0.085333,0.091665,-0.045034,4.6661,4.3939,4.8779,4.7442,4.7399,4.7825,4.7728,4.6487
56.144,55.895,80.953,63.928999999999995,58.303999999999995,64.941,57.478,54.446999999999996,160,57,80,177,140,192,124,38,-64.74,-57.94,-76.29899999999999,-50.383,-64.815,-51.135,-48.503,-57.226000000000006,21.595,21.959,21.673000000000002,20.713,21.605999999999998,20.686,19.792,19.667,2.6983,2.8528,3.6711,3.0382,3.3058,3.1129,2.8449,2.9588,-0.09224700000000001,-0.018165999999999998,-0.13447,0.21098000000000003,-0.31771,0.07571900000000001,0.30301,0.036939,4.6874,4.8303,4.3121,4.7158,4.6554,4.7153,4.7136,4.7175
53.92100000000001,48.446999999999996,48.87,52.278999999999996,53.98,60.181000000000004,64.387,47.291000000000004,130,53,130,47,139,99,19,44,-64.692,-54.347,-52.531000000000006,-50.602,-46.155,-47.858999999999995,-55.15,-61.533,20.732,19.194000000000003,19.695999999999998,20.194000000000003,20.781999999999996,20.949,21.412,21.228,3.2782,2.7704,2.6956,2.6734,2.559,2.9178,2.8485,3.0136,-0.14987,0.090032,0.13577,-0.012022,0.36332,0.22545,0.0063078000000000006,-0.16535,4.631,4.7841,4.8121,4.8506,4.901,4.7608,4.7393,4.7368
80.361,47.513999999999996,55.678999999999995,71.733,51.931999999999995,66.91,50.41,66.604,24,159,132,132,182,157,119,132,-65.243,-43.629,-54.233000000000004,-56.153999999999996,-71.207,-65.10300000000001,-49.806999999999995,-69.168,22.668000000000003,19.59,21.928,21.340999999999998,20.13,22.180999999999997,20.391,22.391,3.3906,2.5538,2.6329,2.8878,3.4533,2.9999,2.7885,3.148,-0.044201,-0.11892,0.013925,0.168,-0.28614,0.0012303,0.28236,-0.09049199999999999,4.4829,4.955,4.8657,4.6065,4.5835,4.6282,4.8531,4.5631
56.236000000000004,65.115,59.325,56.338,65.22,62.345,63.305,57.108999999999995,101,17,122,157,122,67,129,98,-70.189,-51.483999999999995,-52.333,-54.72,-55.08,-79.395,-47.897,-66.346,20.656999999999996,21.712,21.182,20.826999999999998,20.74,22.939,21.255,21.644000000000002,3.4477,2.8753,2.8491,3.0373,3.0121,2.9525,3.0466,2.9882,-0.40913,0.033413,0.20087,0.19966,-0.06821,-0.090004,0.24049,-0.08202000000000001,4.5717,4.7551,4.7788,4.7448,4.6533,4.5572,4.8077,4.7126
46.26,50.818000000000005,57.405,58.596000000000004,49.601000000000006,52.216,66.146,66.96600000000001,123,92,137,55,111,92,116,159,-49.123999999999995,-73.045,-83.02799999999999,-55.272,-61.698,-52.042,-53.426,-51.576,20.017,21.379,22.719,22.32,21.586,21.275,22.041,21.951,2.6676,2.9101,3.4032,2.7888,2.6794,2.7917,2.7156,3.1795,0.03358,-0.033301,-0.25882,-0.14702,-0.10624000000000001,-0.1701,0.039823000000000004,0.055125,4.9351,4.6371,4.5316,4.7584,4.8056,4.8407,4.758,4.6938
58.461000000000006,54.856,56.768,59.052,53.933,43.593999999999994,63.658,52.397,166,148,23,161,17,2,200,119,-45.849,-57.50899999999999,-78.074,-63.424,-87.919,-55.583,-62.823,-65.946,20.454,21.087,21.585,21.526,24.138,21.133000000000003,22.052,19.31,2.6043,2.7494,3.2086,3.1356,3.4415,2.3899,3.2293,3.307,0.093472,0.038706,0.061958000000000006,0.032628,-0.46071000000000006,-0.20282,0.10421,0.041746,4.8342,4.7671,4.5158,4.6921,4.6422,4.921,4.6482,4.5548
