Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
4.3243,5.0719,4.4657,4.7582,5.2579,4.5662,5.557,5.5386,5.4566,5.5228,4.8699,4.6505,4.9672,6.2942,6.4422,5.1607,186,59,57,40,59,133,200,59,186,59,14,113,189,60,101,142,-5.8273,-5.0015,-5.2912,-5.2308,-5.101,-4.4554,-4.346,-4.822,-4.5598,-4.396,-3.9942,-4.9319,-4.3658,-5.1354,-5.0680000000000005,-5.0545,1.8638,1.8507,1.8622,1.8471,2.0114,1.8263,1.7603,1.8833,1.8819,1.7905,1.8748,1.7374,1.8964,1.9496,1.7632,1.9197,2.8493,2.9171,3.0121,2.9456,2.8115,2.7376,3.0574,3.1781,3.0104,2.7624,2.4358,2.7865,2.7454,2.9632,2.9809,3.068,-0.09374,0.043361000000000004,0.16757,0.091435,0.082366,-0.048231,0.1685,0.17527,-0.12177,0.20210999999999998,0.17319,-0.0088279,0.07228,0.06690800000000001,0.11980999999999999,0.060662,7.1037,7.0707,7.0812,6.9467,6.9923,6.9999,6.9994,7.0474,7.0099,6.9494,7.1412,7.0274,7.0699,6.9318,6.8505,6.9548
5.1506,4.8839999999999995,5.1617,4.8388,5.7691,6.6778,7.2847,5.4647,7.1983,7.3135,6.8204,5.1662,5.8020000000000005,6.1569,3.7902,5.6703,119,58,191,197,142,159,58,58,60,60,118,179,60,155,105,60,-6.7021,-4.9552,-4.8188,-4.819,-4.1403,-5.1237,-4.4359,-6.7745,-4.6045,-5.132000000000001,-4.878,-4.6302,-5.0081,-7.309,-4.0179,-4.3664,2.0036,1.9014,1.8221,1.9423,1.7415,1.9112,1.6848,1.9491,1.9972,1.9465,1.8553,1.9675,1.8349,2.1681,1.6541,1.9305,3.1062,2.8514,2.8237,2.5551,2.9975,3.9501,4.1863,3.5996,3.3507,3.4875,3.7282,2.642,3.4985,3.1764,2.5228,2.9495,-0.16527999999999998,-0.0072680999999999996,0.051946000000000006,0.098051,0.2793,0.27041,0.43699,-0.26521999999999996,0.29463,0.063461,0.33976,0.16752,0.083219,0.016526,-0.12544,0.22108000000000003,6.9681,7.115,6.9694,7.0386,6.9781,6.9581,6.7843,6.8761,6.8686,6.86,6.8387,7.0474,6.8556,6.9161,6.9918,7.0137
4.7948,5.7796,5.4115,5.2506,4.9797,6.3794,4.875,6.0363,4.3827,5.1698,7.9255,5.7252,5.5413,7.3104,5.1287,5.3364,59,59,6,90,11,39,40,58,63,17,60,38,47,60,173,31,-4.3663,-5.8338,-4.3349,-5.0383,-5.9504,-6.5466,-5.0027,-5.2276,-4.9089,-5.2665,-4.7985,-4.6778,-4.6174,-5.6077,-4.6562,-5.7067,1.7487,1.9398,1.7178,1.8685,2.0449,2.0007,1.8807,1.9374,1.8549,1.7437,1.9016,1.9304,1.8139,2.0352,1.9293,2.1501,2.79,3.3169999999999997,3.1561,2.8432,2.6461,3.6146,3.0925,3.415,2.8818,3.6169,4.2041,3.0793,3.1113,3.0894,2.6087,2.728,0.21655,-0.15638,0.01378,0.13698,0.12297000000000001,-0.12919,-0.18916,0.042082,-0.27819,-0.12287000000000001,0.30343000000000003,-0.098957,0.10747000000000001,-0.012667,-0.015022999999999998,-0.024878,6.9861,6.8343,6.9081,6.9756,7.1045,6.8295,7.0074,6.9812,7.0999,6.8771,6.8072,6.9523,6.9886,6.9318,7.0205,6.9699
5.4012,4.6257,4.4222,6.0007,6.5432,5.7681,6.5972,5.6342,5.3228,5.8426,6.1983,5.0205,5.6269,5.1402,7.7138,6.3373,138,132,59,114,59,152,104,59,61,185,60,60,95,60,60,115,-4.6305,-5.0955,-4.4669,-4.3335,-5.3637,-6.1966,-4.3613,-3.9068,-6.1607,-5.2713,-5.8771,-4.1916,-6.3263,-5.7111,-6.4729,-5.0875,2.0524,1.9394,1.8209,1.8467,2.0364,2.0072,1.8856,1.8385,1.9203,1.9303,1.8561,1.9029,1.9693,1.8839,1.9606,1.9105,2.4733,2.6289,2.7982,3.3449,3.1933,3.0335,3.0837,2.7578,3.1716,3.1876,3.3849,2.719,2.9393,2.8975,4.3063,3.4664,0.045149,-0.031738999999999996,-0.074295,0.39858000000000005,0.15622,-0.17712,0.39471,0.20669,0.11159000000000001,0.26506,-0.038741000000000005,0.31904,-0.036114,-0.00022468,-0.07188,0.20356,7.0799,7.0581,7.0132,6.9897,7.0023,6.9623,6.9818,6.9981,7.0199,6.8911,6.9148,7.0286,6.9737,6.9148,6.8482,6.9705
4.4985,5.9083,7.6409,5.4558,7.0899,4.8558,4.8812,7.209,5.4378,4.5574,5.7538,5.5165,4.3238,5.1398,5.6497,4.8393,116,199,58,58,99,58,155,59,73,165,61,175,180,88,153,191,-5.2175,-4.7077,-4.4183,-3.845,-4.5783,-3.9468,-5.1802,-5.6077,-6.4445,-4.4611,-4.7929,-4.5011,-5.9548,-5.3981,-5.0033,-4.0308,1.7745,1.8137,2.0177,1.7516,1.8539,1.8735,1.7516,2.0441,1.8393,1.821,2.0744,1.9678,1.7165,1.8411,1.8386,1.7663,2.9716,3.1645,3.1247,2.9236,3.5035,2.5936,3.0849,3.8648,3.6475,2.3623,2.9471,2.9055,3.3955,3.2239999999999998,2.9730000000000003,2.8221,-0.00088333,0.16467,0.23584000000000002,0.1379,0.17239000000000002,-0.045849,0.13246,0.3427,-0.24029,-0.045816,0.31881,0.16111,-0.4217,0.026261000000000003,-0.005106100000000001,0.1592,6.8786,6.9006,6.9637,6.9823,6.882999999999999,7.0674,6.8606,6.8686,6.8659,6.9948,7.0369,7.0594,6.9292,7.0223,6.9023,6.9956
4.5601,5.1974,5.9897,5.6124,5.2096,6.1206,4.7282,5.0582,4.9833,6.3659,4.7578,5.2808,4.7846,5.0062,5.0428,6.5048,105,110,58,85,180,58,77,192,92,60,60,26,63,60,64,142,-6.4788,-4.6557,-6.0062,-4.4258,-4.1493,-6.0353,-5.4152,-5.8199,-4.9525,-4.8503,-4.3579,-4.5522,-7.0349,-4.3180000000000005,-5.6774,-5.8994,1.8649,1.7288,1.7833,1.8899,2.0072,1.9972,1.8835,1.9063,1.7456,1.9174,1.8788,1.8407,1.9042,1.8695,1.8303,2.0507,3.2006,2.8689,3.7263,2.9219,2.6469,3.4835,3.0539,2.8526,2.6833,3.0406,2.5333,2.7898,3.56,2.7012,3.265,3.1521,-0.34961,-0.15944,-0.17356,-0.060484,0.096592,0.12913,0.17689000000000002,-0.2354,0.12686,-0.0913,0.17656,0.27139,-0.20447,0.096036,-0.0037993000000000002,0.13053,6.9348,6.9205,6.8986,6.9348,7.1012,6.8835,6.9918,7.0337,6.9274,6.8949,6.9843,7.0276,6.9599,7.0561,6.8881,6.9372
5.8287,5.9296,6.1816,5.6509,4.7278,6.529,5.1122,6.4148,4.0741,4.7477,4.4821,5.1596,6.5353,5.0037,8.2173,4.4657,132,58,125,134,45,59,153,114,177,60,139,151,194,200,60,39,-4.9808,-5.8241,-4.0477,-5.3441,-5.5415,-4.5524,-4.7312,-5.3944,-7.5503,-5.4833,-5.6308,-3.7694,-5.2237,-5.0094,-5.3295,-6.0522,1.8114,1.9175,1.8722,1.8389,1.8449,1.87,1.8308,1.8482,1.8912,1.9955,1.9161,1.8391,1.8928,1.8869999999999998,1.733,1.7790000000000001,3.1639,3.0542,3.0608,2.9392,3.0205,3.0597,3.0216,3.2627,3.5313,2.9185,2.9068,2.7993,3.3475,2.6663,4.9097,3.4827,0.15483,-0.19109,0.36909000000000003,-0.0011694000000000001,-0.14364000000000002,0.057128,0.24381,0.19241,-0.41326,-0.13121,-0.084861,0.18699000000000002,0.16087,-0.05740700000000001,0.35517,-0.36499000000000004,6.9135,6.9499,6.8656,6.9123,6.9623,6.9799,6.9886,6.9374,6.8648,6.9861,6.9556,6.9786,6.8981,6.9572,6.7225,6.9774
5.2964,5.0119,5.5185,5.8056,5.7833,6.1541,4.5856,5.7748,4.758,3.5959,5.7421,5.3514,4.9738,5.0551,5.0343,5.1411,31,3,58,59,183,58,57,58,140,137,18,73,157,25,172,60,-5.3463,-6.2404,-6.1995,-4.5176,-6.4151,-4.8469999999999995,-5.1931,-5.8723,-4.6,-6.7885,-6.6339999999999995,-4.8139,-5.0486,-5.5382,-4.7934,-4.9883,1.9417,2.076,1.974,1.8252,1.8638,1.8252,1.9083,1.9857,1.8707,1.7022,1.8696,1.8839,1.8667,1.9312,1.8861,1.8607,2.8538,2.9164,3.0351,3.0061,3.6687,3.2912,2.7002,2.8056,2.5167,3.6352,3.5462,2.6714,3.0047,2.7397,2.6839,3.0969,-0.20096,-0.027703,-0.065237,0.083987,0.097467,0.14557,-0.09303,-0.05375,-0.041731,-0.36628,-0.033632999999999996,0.091508,0.13601,-0.016184999999999998,0.052217999999999994,-0.053814999999999995,6.9761,7.0423,6.8374,6.9374,6.7913,6.8255,6.9937,6.921,6.9718,6.9223,6.9012,6.9861,6.8865,7.0874,6.9243,6.9661
4.8555,5.1252,4.6746,4.8088,5.0084,7.5017,5.4177,5.8734,4.4517,5.8229,6.0151,5.7596,5.0451,5.8202,4.3761,4.735,200,25,32,168,1,177,65,59,93,165,61,163,60,60,41,63,-4.923,-4.803999999999999,-5.4284,-4.6343,-5.569,-4.3047,-4.1332,-4.5527,-6.7281,-4.9584,-4.0013,-4.8288,-7.8002,-6.4619,-4.9868,-4.2329,1.8501,1.9323,1.8952,1.7603,1.9409999999999998,1.9362,1.8880000000000001,1.9003,1.795,1.9706,1.8362,1.8212,1.8993,1.9081,1.7362,1.9479,2.9666,2.8169,2.7827,3.1276,2.8778,3.7091,2.4743,3.0067,3.7861,3.1758,3.0644,3.3424,3.8139,3.2605,2.9996,2.2092,-0.12628,0.17561,-0.24441,0.00069778,-0.090945,0.42086,0.060322,0.12322999999999999,-0.34079,0.3227,0.29930999999999996,0.096732,-0.26345,0.16537000000000002,-0.028968999999999998,0.12147999999999999,7.005,6.9551,7.0199,7.0561,6.9237,6.9894,6.9999,6.9623,6.7905,6.8805,7.0199,6.9748,6.8786,6.8118,6.95,7.1199
4.7167,4.5452,5.4735,5.0087,5.1118,4.9542,5.2709,4.3092,5.8219,4.4364,4.1734,5.4907,4.9967,5.1138,6.8509,4.711,89,59,58,59,116,79,163,138,105,195,8,107,61,60,105,131,-4.9141,-5.0485,-4.4102,-5.8461,-3.6549,-6.3014,-5.2283,-6.7879,-4.6621,-4.524,-5.8641,-4.9477,-6.5499,-5.4357,-5.4619,-4.7252,1.8459999999999999,1.9662,1.9818,1.9337,1.7732,1.9554,1.9263,1.8184,1.8247,1.7898,1.9062,1.8711,1.9286,1.9247,1.9202,1.8032,2.7423,2.5277,2.8946,2.8752,2.5695,3.7289999999999996,2.7212,3.4579,3.0131,2.8231,2.8527,3.2637,3.3165,2.7744,3.5012,3.2211,0.025245,-0.13437000000000002,0.25836,-0.025749,0.1892,-0.14298,-0.21823,-0.19885,0.10683,0.0098255,-0.13894,0.13569,-0.32327,0.081059,-0.015018,-0.23931999999999998,6.9623,7.125,6.9638,6.9543,6.9961,6.9648,6.9838,6.9423,6.8776,7.065,7.135,6.9723,6.8948,6.9238,6.8761,7.0218
3.9108,4.3102,4.7844,4.3427,5.876,5.178999999999999,4.928,5.1618,4.7355,5.9349,5.5863,5.6381,5.5268,5.7694,5.1138,6.1935,105,139,60,27,92,80,36,59,61,74,60,59,81,107,125,61,-4.9569,-4.6108,-5.6227,-6.0069,-5.024,-4.3478,-5.5638,-6.6332,-6.2129,-5.0286,-5.2842,-4.5163,-5.2419,-5.4001,-6.1203,-4.5257,1.9077,1.8207,2.1178,1.8788,1.9219,1.7968,1.8431,1.835,1.7631,1.8596,2.0115,1.7875,2.0543,1.9634,1.8998,1.7798,2.4508,2.969,2.7188,3.0129,3.0772,2.8598,2.8695,3.4683,3.4483,3.0301,2.9368,3.0166,2.5496,2.8966,2.9269,3.3822,-0.16602999999999998,-0.2022,-0.22616,-0.12953,0.081081,0.031124000000000002,0.042331,-0.11552,-0.38693,-0.051226999999999995,0.1529,0.036982,-0.0052503,-0.059087,0.036941,0.22571999999999998,7.0132,7.0761,6.931,7.0774,6.9399,7.0418,6.9623,6.8786,6.888999999999999,6.9038,6.9718,6.9686,6.971,6.9823,6.8835,6.8197
6.5319,5.0069,5.6062,5.0962,5.2865,4.4012,6.1923,4.9908,3.9992,5.0808,8.7454,3.6749,5.0405,5.0898,5.8982,5.0368,81,137,73,75,141,32,58,59,29,76,60,67,60,60,117,3,-5.7792,-5.5539,-5.7426,-4.4692,-6.3721,-7.2087,-4.6401,-4.7785,-4.2515,-5.247000000000001,-5.5103,-5.0628,-5.35,-4.3185,-4.9761,-5.382000000000001,2.1261,1.8142,1.9319,1.847,1.9756,1.8185,1.8974,1.8889,1.7611,1.8846,1.8194,1.7076,1.7969,1.6964,1.9252,1.9465,3.1187,2.9026,2.7543,2.8517,3.0348,3.2635,3.0001,2.6462,2.4231,3.0141,4.9806,2.8169,3.1133,2.9509,3.1047,2.8137,-0.0075198999999999995,-0.087823,-0.15262,0.018713999999999998,0.077146,-0.32971,0.13702999999999999,0.10682,-0.07581900000000001,-0.13399,0.48695,-0.35394000000000003,-0.12739,-0.091583,0.0055902,0.0061869,6.965,6.9237,6.9686,7.0961,6.9769,6.9123,6.9567,7.0886,7.1612,7.0461,6.7216,7.0418,6.9248,7.0299,6.9437,7.0199
