Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
25.372,24.436999999999998,21.944000000000003,28.881,26.875999999999998,27.728,34.086,27.848000000000003,24.88,25.944000000000003,34.076,25.919,25.721,27.254,27.844,23.755,78,143,163,58,184,53,51,190,4,138,135,49,135,193,103,140,-25.958000000000002,-26.885,-29.463,-32.227,-23.301,-23.704,-25.322,-23.703000000000003,-28.016,-23.235,-26.41,-30.554000000000002,-26.349,-25.218000000000004,-28.601,-23.441999999999997,10.385,10.095,10.185,10.375,9.9546,10.012,10.206,9.6924,10.297,9.4208,10.302,10.13,9.948,10.927,10.076,9.3906,2.4848,2.8672,2.7416,3.3541,2.8145,2.5805,3.062,2.6582,2.7672,2.6318,3.1061,2.727,2.9985,2.5101,2.8507,2.8064,0.0091925,-0.07549700000000001,-0.14342,-0.13033,0.094335,0.11579,0.19789,0.0098321,0.025376,-0.065462,-0.08530800000000001,-0.085737,-0.14454,0.12615,-0.22052,0.088272,5.3202,5.2182,5.2256,5.0366,5.2170000000000005,5.2277,5.0013,5.1416,5.2069,5.1878,4.9501,5.1141,5.1156,5.2743,5.1202,5.2504
24.366999999999997,23.156,24.969,25.548000000000002,25.055,28.233,23.346,26.01,27.846,26.47,23.95,34.385999999999996,29.677,25.761,32.617,24.07,50,129,21,128,102,183,122,176,23,64,157,65,140,83,43,180,-22.590999999999998,-29.314,-25.993000000000002,-25.041,-27.791999999999998,-31.414,-26.449,-27.901,-32.425,-27.405,-29.647,-24.885,-26.125,-28.61,-28.355,-23.915,9.5173,9.6341,9.9994,11.15,9.4716,10.81,9.7998,9.7996,10.198,10.051,9.895,10.226,10.665,10.289000000000001,10.520999999999999,9.4662,2.5367,2.8282,2.6704,2.5452,3.2439,3.1032,2.887,2.9894,3.3155,2.8427,2.9061,2.8954,2.9495,2.9695,3.2955,3.0878,-0.066012,-0.158,0.029785000000000002,0.06905,0.090625,-0.13279000000000002,-0.054351,-0.1496,-0.030966000000000004,0.19446,-0.26616999999999996,0.18932000000000002,0.18786,-0.17412,-0.18647,-0.39716,5.2657,5.0894,5.2018,5.3187,5.0821,5.05,5.216,5.0717,4.9466,5.1127,5.0735,5.0484,5.1402,5.1502,5.0217,5.1606
30.818,26.208000000000002,28.252,34.833,26.635,32.782,37.988,27.671999999999997,30.678,25.026,25.416999999999998,34.371,34.69,32.830999999999996,30.789,31.033,148,158,29,183,157,42,199,121,17,49,193,8,153,14,117,178,-28.303,-27.340999999999998,-26.811,-32.754,-23.511,-31.765,-23.276,-33.356,-32.891999999999996,-23.32,-26.575,-29.743000000000002,-27.974,-23.680999999999997,-31.801,-27.958000000000002,10.289000000000001,9.3681,10.470999999999998,10.37,10.652000000000001,11.440999999999999,10.244000000000002,11.192,11.282,9.8193,10.373,11.126,9.9555,10.512,10.362,11.13,2.9627,3.2629,2.8465,4.005,2.4205,3.1581,3.2064,2.9387,2.8292,2.7844,2.5864,3.2661,3.2430000000000003,2.898,3.1867,2.799,-0.007480800000000001,-0.24275,-0.21350999999999998,-0.20571,0.07486799999999999,0.22268000000000002,0.34371999999999997,-0.12494000000000001,-0.16866,0.16929,-0.06930900000000001,0.1452,0.18531,-0.012354,0.14057,0.11254000000000002,5.0714,5.0243,5.1656,4.7897,5.2877,5.0867,4.9736,5.0716,5.1092,5.2578,5.2620000000000005,5.0878,4.9268,5.1765,4.9229,5.1561
27.705,21.75,37.775,27.72,29.081999999999997,26.143,26.285,30.668000000000003,30.971,31.759,31.326,23.218000000000004,28.291,24.323,28.594,27.4,108,58,118,86,195,124,24,92,112,78,40,101,176,121,187,82,-30.223000000000003,-28.818,-24.660999999999998,-27.678,-27.979,-34.008,-22.048000000000002,-24.963,-26.463,-28.513,-26.228,-32.461,-25.811999999999998,-23.769000000000002,-28.076999999999998,-26.375999999999998,11.161,9.4945,10.962,10.167,10.504000000000001,10.066,9.9402,9.4186,9.8529,10.454,10.472000000000001,10.077,10.652999999999999,9.8081,9.9251,11.319,2.4809,2.7357,3.2030000000000003,2.5566,2.6936,3.2539,2.6375,2.9827,3.1953,3.1737,2.7389,3.1839999999999997,3.0396,2.7951,2.7888,2.6427,0.046204,0.1041,0.25499,-0.11427999999999999,0.014824,0.039497000000000004,0.19934000000000002,0.14223,0.18952,0.15616,0.00092932,-0.22513000000000002,0.21300999999999998,0.18725999999999998,-0.047833,0.058135,5.1614,5.1258,5.0812,5.0432,5.1259,4.9631,5.1821,4.9696,5.0066,5.0942,5.0899,5.1116,5.1756,5.2098,5.0297,5.3076
25.601999999999997,31.568,28.233,27.39,34.103,30.41,31.643,23.447,26.233,27.265,24.758000000000003,30.092,30.461,27.664,24.754,30.39,123,73,58,108,85,70,5,16,112,156,169,189,26,138,74,166,-28.171999999999997,-27.735,-23.518,-25.57,-29.226,-25.505,-26.24,-28.65,-30.674,-25.163,-29.839000000000002,-22.655,-22.184,-31.048000000000002,-27.961,-34.096,9.9436,10.429,9.82,10.833,10.045,10.247,10.565999999999999,9.6892,10.706,9.5209,10.224,10.013,10.918,10.758,9.9095,10.074,3.0004,2.8861,2.8603,2.7458,3.2132,2.753,2.673,2.8905,2.9488,2.8358,2.9016,2.8547,2.542,2.7242,2.8978,3.1663,0.0037332999999999997,-0.08026,0.16302,0.10403,0.31355,0.063118,0.001016,-0.079012,-0.034898,-0.16383,-0.31304,0.43973,0.0088145,-0.11295,0.10908,-0.16574,5.0729,5.1159,5.1976,5.2064,4.9211,5.1296,5.0048,5.1577,5.1721,5.0975,5.1779,5.1852,5.2294,5.0884,5.1286,4.934
28.095,30.572,27.674,22.334,29.377,24.669,28.951999999999998,25.849,26.221,22.392,29.834,32.621,25.075,28.58,28.881,24.725,183,73,174,141,121,58,79,50,156,186,106,68,28,67,32,16,-31.873,-23.525,-28.499000000000002,-28.601999999999997,-22.741,-26.363000000000003,-30.24,-25.201,-26.866,-29.371,-24.421999999999997,-26.293000000000003,-22.846,-32.378,-28.351999999999997,-30.691,10.133,10.315,10.895999999999999,10.312999999999999,9.7489,10.744000000000002,10.636,10.192,10.176,10.131,9.4836,10.112,9.831,10.937999999999999,10.139,10.277000000000001,3.3694,3.1386,2.6073,2.4752,2.9614,2.9462,2.5104,2.5104,2.8121,2.8862,3.1584,3.0972,2.7767,3.0361,3.3003,2.8569999999999998,-0.1446,0.32681,0.046004,-0.038983,0.21896999999999997,-0.26408000000000004,-0.021602,-0.13552999999999998,-0.091899,-0.10815999999999999,0.22174000000000002,0.18988,0.10322,0.044227999999999996,-0.024287,-0.065087,4.9734,5.1682,5.2195,5.2498,5.1312,5.2019,5.015,5.1953,5.1748,5.2195,5.0983,5.0301,5.271,5.1669,5.0811,5.1119
27.237,22.253,45.568999999999996,26.864,25.344,26.229,33.44,34.175,22.344,28.93,27.393,25.943,24.712,36.907,36.437,27.285999999999998,185,59,163,184,123,143,60,51,121,94,121,91,114,191,178,197,-20.314,-26.26,-31.394000000000002,-23.795,-26.848000000000003,-28.799,-23.502,-21.377,-29.204,-26.615,-34.723,-25.98,-27.011999999999997,-33.326,-26.706999999999997,-25.064,10.056000000000001,10.106,10.787,9.4655,10.788,10.111,10.089,10.495,10.11,11.058,9.953,9.9223,10.038,11.165999999999999,10.774000000000001,9.8995,2.6558,2.6061,4.1544,3.0028,2.5207,2.6804,3.1198,2.7291,2.9515,2.5180000000000002,3.6648,2.8806,2.6646,3.2447,3.2962,2.9578,0.13343,-0.22791999999999998,0.35312,-0.0010472,-0.06615399999999999,-0.054067,0.28231,0.19993,-0.057370000000000004,-0.093405,-0.28497,0.05524400000000001,-0.008743700000000002,-0.013316,0.2441,0.036718,5.2656,5.3225,4.7302,5.0774,5.2929,5.1117,5.0743,5.1623,5.1469,5.2363,4.9048,5.1853,5.1834,4.8985,5.0573,5.159
35.419000000000004,23.845,28.373,25.156999999999996,31.765,18.77,33.949,24.403000000000002,26.298000000000002,25.785,43.57,28.441,27.249000000000002,31.930999999999997,25.443,28.151,22,174,38,135,112,155,127,3,4,135,196,47,5,102,141,48,-23.69,-33.415,-27.485,-28.574,-31.504,-31.648000000000003,-26.643,-22.334,-26.730999999999998,-26.835,-28.938000000000002,-23.044,-23.704,-27.526999999999997,-26.663,-26.434,10.017000000000001,9.8759,10.267999999999999,9.961,10.671,9.7255,9.9795,9.522,10.460999999999999,9.9124,10.068,9.812999999999999,10.241,10.642000000000001,9.7276,9.482000000000001,3.3364,3.2064,3.0348,2.7402,3.2695,2.8854,3.1507,2.5327,2.5792,2.9832,4.2745,2.8378,2.3791,2.9321,2.9479,2.8501,0.221,-0.32049,-0.041755,-0.068048,-0.061298000000000005,-0.3111,0.1305,0.020444999999999998,-0.20073,-0.006123300000000001,0.40502,0.1078,0.055654999999999996,0.11127999999999999,-0.0056037,0.10611,4.9697,5.0586,5.1496,5.1339999999999995,5.0163,5.1444,4.9809,5.2645,5.1875,5.1437,4.7438,5.172000000000001,5.2403,5.0317,5.0511,5.0252
29.11,28.491999999999997,25.625,26.033,28.976,24.003,27.919,21.71,22.293000000000003,25.49,27.915,22.622,25.865,23.291999999999998,24.826999999999998,35.17,58,107,32,68,113,165,97,59,177,12,179,135,127,118,127,124,-24.614,-28.866999999999997,-36.448,-29.609,-41.885,-25.715,-31.123,-26.768,-21.849,-23.384,-24.206999999999997,-23.247,-31.28,-28.895,-25.879,-27.805,10.640999999999998,10.407,10.142000000000001,10.59,10.505,9.7561,10.243,9.912,9.6247,10.295,10.107000000000001,9.5714,11.295,10.269,9.8998,10.808,2.7645,2.9107,3.5473,2.833,3.8617,2.7436,3.2278,2.5101,2.4181,2.6452,2.7912,2.5577,2.5069,2.8960000000000004,2.897,3.0739,0.09452100000000001,-0.0013523,-0.12641,0.040948000000000005,-0.37046,-0.098142,-0.15413,-0.16365,-0.083061,-0.10653,0.21048000000000003,0.18868,0.047039,-0.21206999999999998,-0.035155,-0.10962999999999999,5.1801,5.1054,4.9517,5.2095,4.8323,5.2261,4.9877,5.2956,5.311,5.3229,5.2264,5.267,5.2153,5.1858,5.1816,5.0342
26.38,28.389,35.107,23.204,26.025,27.029,23.239,28.295,26.932,35.35,23.651999999999997,28.794,26.791999999999998,29.123,25.295,32.349000000000004,4,125,18,167,13,103,53,168,66,7,173,107,96,189,43,169,-35.415,-25.603,-37.02,-24.46,-26.526999999999997,-41.431000000000004,-33.857,-29.308000000000003,-30.054000000000002,-30.076,-26.166,-28.746,-27.627,-24.833000000000002,-32.917,-28.693,10.113999999999999,10.333,10.113999999999999,9.7695,9.4412,10.772,10.755,10.815,10.249,10.524000000000001,10.107999999999999,10.593,10.304,10.404000000000002,10.115,9.8073,3.1703,2.7873,4.0447,2.7025,3.1108,3.3312,3.0442,2.7581,2.85,3.2703,2.4644,2.7283,3.0452,2.642,2.964,3.3246,-0.28726999999999997,0.0076753,0.052191999999999995,-0.081256,0.30839,-0.21409,-0.22868000000000002,0.11202999999999999,0.01675,0.14982,-0.12021,0.066117,0.081192,-0.031232,-0.054987,0.21001,4.9717,5.2455,4.6863,5.2698,5.1,4.9319999999999995,5.0836,5.0896,5.1146,4.9664,5.2603,5.0934,5.1301,5.1877,5.0191,4.9362
26.378,25.28,24.997,36.226,25.439,28.061999999999998,29.258000000000003,25.386999999999997,29.147,28.798000000000002,25.686999999999998,33.29,28.504,23.465999999999998,26.293000000000003,24.116,143,146,47,89,192,197,75,182,115,57,151,72,66,13,57,161,-26.928,-37.086,-25.215999999999998,-22.899,-32.436,-27.500999999999998,-24.125999999999998,-28.831,-33.885,-30.811,-24.1,-25.691,-28.254,-22.586,-34.735,-20.042,9.8893,9.7888,9.9072,9.9719,10.772,11.148,10.331,10.95,10.129,10.092,10.197000000000001,11.020999999999999,10.021,9.7828,10.873,9.9318,2.9923,3.7271,2.7596,3.1606,2.8235,2.7271,2.8571,2.8962,3.5883,3.3203,2.7162,3.4499,3.0699,2.4619,2.9130000000000003,2.32,0.034263,0.0044389,-0.14559,0.36948000000000003,-0.016613,0.014601,0.19666,-0.12767,0.037129,-0.31228,-0.21223000000000003,0.5152800000000001,-0.08441599999999999,0.1952,-0.30834,-0.06992000000000001,5.1526,4.8462,5.2083,4.9889,5.1501,5.2358,5.1242,5.1792,4.8996,5.0046,5.2873,5.1479,5.0252,5.3176,4.9686,5.357
29.169,25.213,32.181999999999995,27.063000000000002,38.122,27.959,34.116,36.35,30.353,27.116,30.443,38.88,27.351999999999997,30.366,28.063000000000002,26.188000000000002,200,61,6,17,42,52,110,175,101,24,23,83,146,126,140,27,-29.967,-25.085,-35.274,-27.364,-29.070999999999998,-24.334,-31.925,-32.466,-30.706999999999997,-23.898000000000003,-26.633000000000003,-24.095,-33.882,-24.636,-28.491,-31.059,10.484000000000002,10.185,10.751,10.487,10.74,9.6459,11.050999999999998,10.777999999999999,10.587,10.147,9.5889,9.7597,9.9074,10.792,9.581,9.7819,3.0828,2.7608,3.443,2.7543,3.444,2.8786,3.0183,3.4989,2.9432,2.6546,3.7319,3.8064,3.1180000000000003,2.6306,3.1471,2.9898,0.047856,-0.08377899999999999,-0.094752,0.21435,0.10625,0.17848,0.10342,0.095578,0.019287000000000002,-0.007713200000000001,0.44238999999999995,0.02275,-0.075004,0.040107,0.06564400000000001,-0.092802,5.0827,5.1701,4.9077,5.1678,4.9212,5.081,5.0266,4.84,5.0259,5.274,4.959,4.8266,4.976,5.2569,4.9903,5.0448
